,Instrument,Date,Cash Flow from Operations Pct of Capital Expenditures,Dividends Percentage of Cash Flow from Operations,"Cash Flow from Operations Pct of Capital Expenditures, TTM",CAPEX to Depreciation & Amortization,CAPEX to Cash Flow from Operations,Depreciation & Depletion Pct of Cash Flow from Ops,"Depreciation & Depletion Pct of Cash Flow from Ops, TTM","Dividends Percentage of Cash Flow from Operations, 3 Yr Avg","Dividends Percentage of Cash Flow from Operations, 5 Yr Avg","Dividends Percentage of Cash Flow from Operations, TTM",Price to Cash Flow from Operations per Share,Price to FCF Net of Dividends per Share,Price to FCF per Share,"Price to FCF Net of Dividends per Share, 5 Yr Avg","Price to FCF per Share, 5 Yr Avg","Price to Cash Flow from Operations per Share, TTM",Price to FCF Net of Dividends per Share - Issue,"Price to FCF Net of Dividends per Share - Issue, TTM","Price to FCF Net of Dividends per Share - Issue, 3 Yr Avg","Price to FCF Net of Dividends per Share - Issue, 5 Yr Avg",Price to FCF per Share - Issue,"Price to FCF per Share - Issue, TTM","Price to FCF per Share - Issue, 3 Yr Avg","Price to FCF per Share - Issue, 5 Yr Avg",Price to Cash Flow from Operations per Share - Issue,"Price to Cash Flow from Operations per Share - Issue, TTM",Free Cash Flow Yield - %,"Free Cash Flow Yield - %, TTM","Price to FCF Net of Dividends per Share, 3 Yr Avg","Price to FCF Net of Dividends per Share, TTM","Price to FCF per Share, 3 Yr Avg","Price to FCF per Share, TTM",Curr Price to FCF Net of Dividends per Share,"Curr Price to FCF Net of Dividends per Share, TTM",Curr Price to FCF per Share,"Curr Price to FCF per Share, TTM","Free Cash Flow Yield - %, 3 Yr Avg","Free Cash Flow Yield - %, 5 Yr Avg",Cash Flow from Operations per Share,Capital Expenditures - Total per Share,"Cash Flow from Operations per Share, TTM",Free Cash Flow Net of Dividends per Share,"Free Cash Flow Net of Dividends per Share, TTM",Free Cash Flow per Share,"Free Cash Flow per Share, TTM","Cash Flow from Operations per Share, 10 Yr CAGR","Cash Flow from Operations per Share, 10 Yr Interim CAGR","Cash Flow from Operations per Share, 3 Yr CAGR","Cash Flow from Operations per Share, 3 Yr Interim CAGR","Cash Flow from Operations per Share, 5 Yr CAGR","Cash Flow from Operations per Share, 5 Yr Interim CAGR","Capital Expenditures - Total per Share, TTM","Free Cash Flow Net of Dividends per Share, 3 Yr Avg","Free Cash Flow Net of Dividends per Share, 5 Yr Avg","Free Cash Flow Net of Dividends per Share, Annualized","Free Cash Flow per Share, 3 Yr Avg","Free Cash Flow per Share, 5 Yr Avg","Free Cash Flow per Share, Annualized","Cash Flow from Operations per Share, PoP % Chg","Cash Flow from Operations per Share, YoY % Chg"
76,POLAR.BK^A25,2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,-0.000398180459502,,-0.000602526884473,,-0.000602526884473,,,,,,,,,,-0.004602246449386,,,-0.004602246449386,,-757.575757575758
77,POLAR.BK^A25,2006-12-31,-136516.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,-121.507338170082,0.089005497377669,0.000702823985385,-121.596343667459,0.000702823985385,-121.596343667459,0.000702823985385,,-69.5509161783242,,,,,,,-207.753445675397,0.004874816854134,,-207.753445675397,0.004874816854134,-176.288093637818,46400.0
78,POLAR.BK^A25,2005-12-31,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,159.274314478147,0.0,-0.000523254564441,159.274314478147,,159.274314478147,,,,,,,,,,-94.4568988560597,-0.002495067551148,,-94.4568988560597,-0.002495067551148,121.991626814344,-4362.5
79,POLAR.BK^A25,2004-12-31,-282905.88235,,,0.00039,,,,,,,,,,,,,,,,,,,,,,,-93.3057176581748,,,,,,NaN,NaN,NaN,NaN,,-37.046065730224,-724.249805722708,0.256003798754232,9.1546317583e-05,-724.505809521462,9.1546317583e-05,-724.505809521462,9.1546317583e-05,,-66.6995769050714,,-90.6056230097341,,,,,-463.858264815094,-0.000167962775695,,-463.858264815094,-0.000167962775695,-219.02959318266,95.1871325763986
80,EARTH.BK^I19,2016-12-31,-595.00358,,,25.36295,,,,,,,,,,,,,,,,,,,,,,,-21.5384884763545,,,,,,NaN,NaN,NaN,NaN,,-13.6801627520564,-0.851902189598881,0.143175978008696,,-1.1436851671746,,-0.995078167607577,,,,,,,,,,-0.881231473810056,0.439977912038314,,-0.797553488444888,0.835743814157779,4.65698475971916,144.326611174088
81,EARTH.BK^I19,2015-12-31,-469.49662,,,30.02011,,,,,,,,,,,,,,,,,,,,,,,-21.7635726512192,,,,,,NaN,NaN,NaN,NaN,,-12.0161038269323,-0.893512951580082,0.190312966450633,,-1.18127648264025,,-1.08382591803071,,,,,,,,,,-0.730463230908054,-2.96432582452767,,-0.676506645456291,-2.95762217740766,-1.25822270928055,-1195.796931586
82,EARTH.BK^I19,2014-12-31,-457.68084,,,1.77991,,,,,,,,,,,,,,,,,,,,,,,-22.4002212097983,-21.4807657284208,,,,,NaN,NaN,NaN,NaN,-14.592288542415,,-0.882410265233887,0.192800352836433,-0.849619107598567,-1.1583243114227,-1.14062011222923,-1.07521061807032,-0.992411376653043,,,,,,,0.142792269054476,-0.82758579858001,-0.511024514597995,-0.152259728846857,-0.731681667997591,-0.472607838936539,0.037370431025201,-400.502944574859,391.298407850156
83,EARTH.BK^I19,2013-12-31,14668.90813,30.38323,,0.01043,0.00682,2.68207,,,,,24.8599951952624,36.0629208752129,25.0306325208022,,,,36.0629208752129,,,,25.0306325208022,,,,24.8599951952624,,3.99510479477069,-24.361814851484,,,,,NaN,NaN,NaN,NaN,-11.9273137603804,,0.293644465441858,0.002001815423598,-0.890697368459245,0.202423980721359,-1.25706704464002,0.29164265001826,-1.11089875722767,,,52.6378268222725,,,,0.220201388768427,-0.71567648815053,-0.282010801032199,-1.51799376866413,-0.624693058199925,-0.260216864041219,-1.49650706774076,126.110041488705,6.70534914437162
84,EARTH.BK^I19,2012-12-31,-172096.92504,,,0.00636,,,,,,,,,,,,,,,,,,,,,,,-15.1046360877059,-24.1741988383629,,,,,NaN,NaN,NaN,NaN,-11.7609648119253,,-1.12464189522212,0.000653493311965,-0.895734162257845,-1.12529538853409,-1.28232220830903,-1.12529538853409,-1.13618734540306,,,,,,,0.240453183145211,-0.707048956054758,-0.326086090090483,-2.31196421614871,-0.62078292598946,-0.322135886958883,-1.93963870895378,-207.315062960299,-10.40766031625
85,EARTH.BK^I19,2011-12-31,-1532.05743,,,2.56266,,,,,,,,,,,,,,,,,,,,,,,-10.7691699631103,-23.0131203773424,,,,,NaN,NaN,NaN,NaN,-12.1043316741439,,-0.365957296199117,0.023886656465475,-0.810688006133483,-0.389843952664592,-1.17588608937902,-0.389843952664592,-1.08161665773509,,,,,,,0.270928651601612,-0.737193013216871,-0.10538748060355,-0.54659132143805,-0.655550429585508,-0.10143727747195,-0.543003717219748,-543.195266107217,50.0133282400222
86,EARTH.BK^I19,2010-12-31,56.20832,23.91961,,30.54389,1.7791,5.82472,,,,,,,,,,,,,,,,,,,,,,-21.7540814179592,,,,,NaN,NaN,NaN,NaN,-11.7615803228879,,0.082572474072994,0.146904359504948,-0.893123284865881,-0.084082901089952,-1.18076132040926,-0.064331885431955,-1.08335325461437,,,,,,,0.190229969748486,-0.736747875194483,-0.031456393735684,-0.519596249746317,-0.662961077533447,-0.027506190604084,-0.332667494630186,722.918461640299,97.8874333468538
87,EARTH.BK^I19,2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.4601855704381,,,,,NaN,NaN,NaN,NaN,-11.3973238740382,,-0.013255743593722,,-1.05206458624816,-0.013255743593722,-1.41679918459918,-0.013255743593722,-1.31771724140782,,,,,,,0.265652655159653,-0.73155810618548,-0.03611759193106,-1.67450585873724,-0.665888647340684,-0.03611759193106,-1.674425542466,26.1619843782901,13.3609360468851
88,EARTH.BK^I19,2008-12-31,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-27.7439893903012,,,,,NaN,NaN,NaN,NaN,-10.8052427726074,,-0.017952464570058,0.0,-1.10553195080435,-0.017952464570058,-1.40094891183841,-0.017952464570058,-1.2984187034661,,,,,,,0.192886752661751,-0.687808502337387,-0.077290039385433,-2.05250160845846,-0.630395872091873,-0.077290039385433,-1.85613833387434,-5.81830266784623,-1516.32008755363
89,EARTH.BK^I19,2007-12-31,-350.74349,,,0.22748,,,,,,,,,,,,,,,,,,,,,,,,-19.0070708076502,,,,,NaN,NaN,NaN,NaN,-9.76752233472367,,-0.016965368104996,0.004836972994429,-0.70103343589091,-0.021802341099425,-0.976493336509533,-0.021802341099425,-0.893332327959557,,,,,,,0.192298892068647,-0.619535938620718,-0.089738640969371,-0.457166061723794,-0.57066749240623,-0.089738640969371,-0.456835664956556,4.84114977307111,61.1846922338159
90,EARTH.BK^I19,2006-12-31,-755.42857,,,0.11506,,,,,,,,,,,,,,,,,,,,,,,,-22.4003108418819,,,,,23.7126055069893,18.7675915772831,16.45849809587,16.5905693901379,-9.21970975346507,,-0.017828471092849,0.002360047232412,-0.882413796103956,-0.020188518325261,-1.15832894633324,-0.020188518325261,-1.07521492041033,,,,,,,0.192801124306374,-0.581214551831751,-0.218238641227582,-1.43667386805183,-0.539276189663095,-0.218238641227582,-1.2404836570549,39.0033835742848,-114.838716761815
91,EARTH.BK^I19,2005-12-31,-37.39576,,,3.73352,,,2.61717295848967,,,10.3059921851644,,,,,,17.1966391517007,,21.8955235068303,,,,19.3556642884943,,,,17.1966391517007,-17.898148677806,5.16644629238811,,21.8955235068303,,19.3556642884943,NaN,NaN,NaN,NaN,-8.38420998146847,,-0.029228623057414,0.078160269009422,0.325645025786691,-0.107388892066836,0.255760041464781,-0.107388892066836,0.289320992373734,,,,,,,0.036324033412958,-0.517174135692697,0.155911346113594,-1.61957275746955,-0.48216194235095,0.155911346113594,-1.60621066443092,81.533113930822,-1418.05744525909
92,EARTH.BK^I19,2004-12-31,-260.14193,,,3.31082,,,1.03878547425323,,,3.98014758957265,,,,,,7.83625881619175,,8.61566519040018,,,,8.25444892072944,,,,7.83625881619175,-28.0920488289212,12.1146791215667,,8.61566519040018,,8.25444892072944,NaN,NaN,NaN,NaN,-9.87427977105274,,-0.158275861712268,0.060842119153318,0.759290898828629,-0.219117980865585,0.690602509325648,-0.219117980865585,0.72082340773322,,,,,,,0.038467491095408,-0.585775997290961,-0.072925169192194,-0.37082209940376,-0.550902525559984,-0.072925169192194,-0.251203032736903,-151.471997028974,95.4401866022609
93,EARTH.BK^I19,2003-12-31,-364.74728,,,0.75599,,,3.84261974547397,,,,,,,,,29.3188138943607,,52.7562830838918,,,,29.6741622877858,,,,29.3188138943607,-2.53783140790343,3.3699350643897,,52.7562830838918,,29.6741622877858,NaN,NaN,NaN,NaN,,,-0.062939756148686,0.017255716341062,0.201235971593476,-0.080195472489748,0.111835020496383,-0.080195472489748,0.198826168798992,,,,45.7044918118729,,,0.002409802794484,,0.147448882796614,-1.17792480266484,,0.147448882796614,-1.17792480266484,90.4644842197076,-26.6420510108737
94,EARTH.BK^I19,2002-12-31,-15544.57478,,,0.08229,,,2.68207003009419,,,30.3832286308037,,,,,,24.8762621217332,,36.0865183408436,,,,25.047011102356,,,,24.8762621217332,-16.443127286893,3.9924923413554,,36.0865183408436,,25.047011102356,NaN,NaN,NaN,NaN,,,-0.660056126998051,0.004246215392426,0.293452447328183,-0.664302342390478,0.202291612924533,-0.664302342390478,0.291451940918944,,,,30.071667846144,,,0.002000506409239,,-0.357729542694516,4.16167216708013,,-0.357729542694516,4.16167216708013,-124.276817960276,487.052115886357
95,EARTH.BK^I19,2001-12-31,313.12154,,,2.31907,0.31936,13.77124,,,,,,,,,,,,,,,,,,,,,,-21.0688548653879,,,,,NaN,NaN,NaN,NaN,,,2.71887414601907,0.868312727638451,-1.06267943644197,1.85056141838062,-1.15353665949075,1.85056141838062,-1.06397717070209,,,,,,,0.001297734260116,,-0.671173339271988,0.119878133976566,,-0.590714147168483,0.120000044035602,318.503550603314,106.842860887995
