Instrument,Date,Net Cash Flow from Operating Activities,Net Cash Flow from Investing Activities,Net Cash Flow from Financing Activities,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash - Total,Non-cash Items & Reconciliation Adjustments - Cash Flow,Working Capital - Increase/(Decrease) - Cash Flow,Capital Expenditures - Net - Cash Flow,Investments excluding Loans - Decrease/(Increase) - CF,Debt - LT & ST - Issuance/(Retirement) - Total - CF,Capital Expenditures - Total,Assets Sale - Gain/(Loss) - Cash Flow - to Reconcile,Cash Flow from Operating Actvs bef Changes in Working Cap,Cash Flow from Op Actvs bef Changes in Working Cap & Int,Depreciation & Depletion - PPE - CF - to Reconcile,"Depreciation, Depletion & Amort incl Impair -CF to Reconcile",Financial Income/(Expense) - Cash Flow - to Reconcile,Impairment - PPE including Intangibles - CF - to Reconcile,Income Taxes - Paid/(Reimbursed) - Cash Flow,Interest & Dividends - Received - Total - Cash Flow,Interest Paid - Cash,Other Non-Cash Items & adjustments - CF - to Reconcile,Profit/(Loss) - Starting Line - Cash Flow,Accounts Payable - Increase/(Decrease) - Cash Flow,Accounts Receivables - Decrease/(Increase) - Cash Flow,Inventories - Decrease/(Increase) - Cash Flow,Other Assets - Decrease/(Increase) - Cash Flow,Other Liabilities - Increase/(Decrease) -Total - Cash Flow,Fixed Assets - Purchased - Cash Flow,Intangible Assets - Purchased/(Sold) - Net - Total - CF,Intangible Assets - Purchased/Acquired - Cash Flow,Investment Securities Unclassifd - Sold/(Purch) Net Total CF,Other Investing Cash Flow - Decrease/(Increase),"Property, Plant & Equipment - Purchased/(Sold) - Net - CF",Property Plant & Equipment - Purchased - Cash Flow,Property Plant & Equipment Sold - Cash Flow,Debt - Issued - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Short-Term - Total - Cash Flow,Debt - Reduced - Long-Term - Cash Flow,Net Cash from Continuing Operations,Depreciation Depletion & Amortization - Cash Flow,Free Cash Flow to Equity,Free Cash Flow Net of Dividends,Income Taxes - Paid/(Reimbursed) - Cash Flow - Supplemental,Interest & Dividends - Received - Cash Flow - Supplemental,Interest Paid - Cash Flow - Supplemental,Free Cash Flow,Target
GSTEEL.BK,2012-12-31,-711615312.0,187412238.0,486664222.0,91315638.0,53505990.0,-37809648.0,3906695896.0,1370936347.0,-4127737.0,183284501.0,475311849.0,6954455.0,1035441098.0,-2082551659.0,-1947795851.0,1942364612.0,1942364612.0,1505109556.0,0.0,125604.0,5422699.0,134755808.0,-576219370.0,-5859788842.0,-3142132337.0,5631379.0,3995892554.0,-74224570.0,276562543.0,0.0,0.0,0.0,183284501.0,-979390934.3333334,-4127737.0,6954455.0,11082192.0,360000000.0,335515202.0,139796647.0,24484798.0,-37809648.0,1942364612.0,-232175726.0,-718569767.0,125604.0,5422699.0,134755808.0,-718569767.0,1
GSTEEL.BK,2011-12-31,69227670.0,-83429023.0,29867020.0,75183363.0,91315638.0,16132275.0,3191530543.0,402758418.0,84881189.0,1452166.0,-20339263.0,86534316.0,-1631474.0,-333530748.0,-57447348.0,2122854763.0,2076398488.0,949446606.0,-46456275.0,1861106.0,3255566.0,276083400.0,167316923.0,-3250372351.0,2192884336.0,110756567.0,-1017637570.0,-80618989.0,-989361929.0,58000000.0,36493.0,36493.0,1452166.0,-979390934.3333334,84844696.0,86497823.0,1653127.0,709157647.1666666,-5091249.0,-15248014.0,5091249.0,16132275.0,2122854763.0,-35992782.0,-17306646.0,1861106.0,3255566.0,276083400.0,-17306646.0,1
GSTEEL.BK,2010-12-31,-69119269.0,214337580.0,-130873361.0,60575747.0,75183363.0,14607616.0,10715965439.0,1690122430.0,110762538.0,-5606082.0,-191662504.0,111917517.0,682114129.0,-1759241699.0,-1447910291.0,1419771599.0,12686859672.0,2246648818.0,11267088073.0,1492095.0,5017360.0,311331408.0,-4899657180.0,-12167400995.0,1943696102.0,-218198574.0,-957809485.0,-216500176.0,951870315.0,47000000.0,26467622.0,26467622.0,-5606082.0,-979390934.3333334,84294916.0,85449895.0,1154979.0,709157647.1666666,-7627849.0,-184034655.0,7627849.0,14607616.0,1419771599.0,-371544311.0,-181036786.0,1492095.0,5017360.0,311331408.0,-181036786.0,1
GSTEEL.BK,2009-12-31,1168280624.0,115457144.0,-1377357766.0,157112130.0,60575747.0,-96536383.0,4513674172.0,11466952048.0,250924481.0,366381625.0,-1377357766.0,250924481.0,5893681.0,-10298671424.0,-9022492046.0,1655234285.0,3370617733.0,2054454111.0,1715383448.0,983273.0,4415555.0,1276179378.0,-917291353.0,-13539598500.0,2728527378.0,317282489.0,6706440255.0,696493155.0,166554920.0,144195444.0,836177.0,836177.0,366381625.0,-979390934.3333334,250088304.0,250088304.0,0.0,709157647.1666666,-12651607.0,-1364706159.0,12651607.0,-96536383.0,1655234285.0,-460001623.0,917356143.0,983273.0,4415555.0,1276179378.0,917356143.0,1
GSTEEL.BK,2008-12-31,4524819699.0,-4498341396.0,-92595112.0,223228939.0,157112130.0,-66116809.0,5542453725.0,7053729336.0,5035261394.0,536919998.0,182149090.0,5035672608.0,95546845.0,-2528909637.0,-810899110.0,1914645812.0,2633851208.0,1201329654.0,719205396.0,28752615.0,22532294.0,1718010527.0,2053716040.0,-6347132514.0,3636177566.0,536668531.0,2669544955.0,-1442356423.0,1796542774.0,62298861.0,3411165.1428571427,3411165.1428571427,536919998.0,0.0,5035261394.0,5035672608.0,411214.0,709157647.1666666,-182644934.0,364794024.0,182644934.0,-66116809.0,1914645812.0,-328292605.0,-786032309.0,28752615.0,22532294.0,1718010527.0,-510852909.0,1
GSTEEL.BK,2007-12-31,2237335860.0,-2633392907.0,-1016927182.0,1636213168.0,223228939.0,-1412984229.0,621113721.0,900950727.0,2281014938.0,-288263701.0,-739427882.0,2282389770.0,3028803.0,1336385133.0,2480668427.0,838042156.0,838042156.0,538685920.0,0.0,8821881.0,131723037.0,1144283294.0,-796051409.0,1736653550.0,66782261.0,579283266.0,-936194894.0,58078872.0,900965042.0,62298861.0,3411165.1428571427,3411165.1428571427,-288263701.0,-64114268.0,2281014938.0,2282389770.0,1374832.0,709157647.1666666,-11811882.0,-727616000.0,11811882.0,-1412984229.0,838042156.0,-783106960.0,-322553910.0,8821881.0,131723037.0,1144283294.0,-45053910.0,1
GSTEEL.BK,2006-12-31,-876279695.0,-8209604460.0,9100263396.0,1621834060.0,1636213168.0,14379241.0,70671055.0,-2625014818.0,3382337554.0,-303871568.0,4428865977.0,3382337554.0,0.0,1748735123.0,1748735123.0,691276892.0,691276892.0,898765209.6111112,852917121.4736842,31910003.23529412,11494771.555555556,495442162.9444444,-662615837.0,1678064068.0,1406983934.0,-436736216.0,-3515725325.0,-682194966.0,599832037.0,62298861.0,890361.0,890361.0,-303871568.0,-4523395338.0,3381447193.0,722628985.5,2653721.6428571427,709157647.1666666,-53446023.0,4482312000.0,53446023.0,14379241.0,691276892.0,170248728.0,-4646617249.0,31910003.23529412,11494771.555555556,495442162.9444444,-4258617249.0,1
GSTEEL.BK,2005-12-31,1048795000.0,-3489050000.0,3708688000.0,353402000.0,1621834000.0,1268433000.0,422113000.0,-2113951000.0,1767441000.0,-432773000.0,-218541000.0,1767441000.0,0.0,3162746000.0,3162746000.0,572977000.0,572977000.0,898765209.6111112,0.0,31910003.23529412,11494771.555555556,495442162.9444444,-150864000.0,2740633000.0,-85951000.0,-794415000.0,-1441208000.0,-155934000.0,208479000.0,62298861.0,3411165.1428571427,3411165.1428571427,-432773000.0,-1288836000.0,1767441000.0,1767441000.0,0.0,709157647.1666666,-218541000.0,0.0,218541000.0,1268433000.0,572977000.0,-937187000.0,-718646000.0,31910003.23529412,11494771.555555556,495442162.9444444,-718646000.0,1
RICH.BK^H20,2019-12-31,-38736549.36,-1355996.34,28473250.62,18907241.48,7287946.4,-11619295.08,60458437.47,11053006.19,1380409.85,-775608.99,28281242.37,2183047.99,-1101994.05,-49789555.55,-49719177.82,38400057.62,38400057.62,196030853.84,0.0,6602012.89,819841.68,70377.73,-178572824.62,-104395444.08,43483619.166666664,17618830.49,-4993760.21,-939560.71,-332008.11,2183047.99,430375.0,430375.0,2415588.78,4300000.0,1380409.85,2183047.99,802638.14,207441167.40555558,26131221.656875,28281242.37,90554435.00874999,-11619295.08,38400057.62,-11835716.84,-40919597.35,6602012.89,819841.68,70377.73,-40919597.35,1
RICH.BK^H20,2018-12-31,-111564014.12,2507708.4,-598450.0,128561997.2,18907241.48,-109654755.72,573239135.29,-41319596.11,248089.37,755797.77,-600000.0,254631.43,-6541.06,-70244418.01,-70221233.72,62125902.64,62125902.64,194705624.04,0.0,806316.98,523283.23,23184.29,302216748.68,-643177335.26,43483619.166666664,-88225832.86,56864324.07,-1089367.03,823371.14,254631.43,430375.0,430375.0,755797.77,2000000.0,248089.37,254631.43,6542.06,0.0,0.0,-600000.0,0.0,-109654755.72,62125902.64,-112412103.49,-111818645.55,806316.98,523283.23,23184.29,-111818645.55,1
RICH.BK^H20,2017-12-31,-38637752.86,-663360.19,-14000000.0,181863110.25,128561997.2,-53301113.05,1381901164.32,30319863.79,628494.81,-34865.38,-14000000.0,628494.81,3259.57,-68957616.65,-48611229.07,67035585.43,67035585.43,180168327.19,0.0,171661.34,2036885.53,20346387.58,1120900084.82,-1432377617.58,43483619.166666664,-131827867.69,30068752.33,38381.48,-426707.0,628494.81,430375.0,430375.0,-34865.38,0.0,628494.81,628494.81,0.0,1000000.0,-10000000.0,-4000000.0,11000000.0,-53301113.05,67035585.43,-53266247.67,-39266247.67,171661.34,2036885.53,20346387.58,-39266247.67,1
RICH.BK^H20,2016-12-31,-63894875.32,-779079.16,-279923280.95,526460345.68,181863110.25,-344597235.43,1325701367.38,5421810.96,762878.97,-16200.19,-495478759.25,777832.24,286844.82,-69316686.28,120707757.53,68900921.31,68900921.31,153718721.47,0.0,385085.01,1929581.9,190024443.81,1091100198.83,-1206538106.74,43483619.166666664,-79591730.72,154376348.8,2302325.49,0.0,777832.24,430375.0,430375.0,-16200.19,-20136545.545454547,762878.97,777832.24,14953.27,48689423.64,-499478759.25,4000000.0,548168182.89,-344597235.43,68900921.31,-560136513.54,-64672707.56,385085.01,1929581.9,190024443.81,-64672707.56,1
RICH.BK^H20,2015-12-31,-628636573.93,-32347215.38,890382671.23,297061463.76,526460345.68,229398881.92,239275922.78,-589292005.21,2260586.91,-30086628.47,890282671.23,4414831.77,-2090027.96,-39344568.72,38098021.07,73668438.92,73668438.92,151792412.39,0.0,891389.6,3498171.66,77442589.79,575261.73,-203784683.77,43483619.166666664,-660806027.62,-266079117.38,-1913229.24,-80706.38,4414831.77,430375.0,430375.0,-30086628.47,-20136545.545454547,2260586.91,4414831.77,2154244.86,1364416272.01,1104416272.01,-214133600.78,260000000.0,229398881.92,73668438.92,259385510.39,-633051405.7,891389.6,3498171.66,77442589.79,-633051405.7,1
RICH.BK^H20,2014-12-31,-600134199.0,458394674.0,433896360.0,4904629.0,297061464.0,292156835.0,-262577685.0,-527429321.0,75378494.0,533773168.0,7094174.0,78127019.0,-118211649.0,-72704878.0,36965276.0,140734083.0,140734083.0,181627254.0,0.0,8047222.0,185456.0,109670154.0,-464984175.0,307404727.0,-522361402.0,247764893.0,495482655.0,-7656736.0,-9119008.0,78127019.0,430375.0,430375.0,533773168.0,-20136545.545454547,75378494.0,78127019.0,2748525.0,14614811.0,-323897305.0,330991479.0,338512116.0,292156835.0,140734083.0,-668418519.0,-678261218.0,8047222.0,185456.0,109670154.0,-678261218.0,1
RICH.BK^H20,2013-12-31,46051890.0,38873444.0,-87950854.0,7930149.0,4904629.0,-3025520.0,490940534.0,49522707.0,60941579.0,99815023.0,-87950854.0,61167415.0,72839564.0,-3470817.0,32180509.0,128989216.0,128989216.0,272441609.0,0.0,2461618.0,626915.0,35651326.0,16456503.0,-456925322.0,-37050908.0,213196139.0,-156225355.0,-482034.0,2148840.0,61167415.0,430375.0,430375.0,99815023.0,-20136545.545454547,60941579.0,61167415.0,225836.0,207441167.40555558,-133919102.0,45968248.0,133919102.0,-3025520.0,128989216.0,-102840543.0,-15115525.0,2461618.0,626915.0,35651326.0,-15115525.0,1
RICH.BK^H20,2012-12-31,-153511382.0,64934543.0,82085840.0,14421148.0,7930149.0,-6490999.0,425253453.0,-55088717.0,-3679488.0,61255055.0,23635547.0,2435459.0,-19436607.0,-98422665.0,-25805499.0,135520526.0,141355524.0,332318990.0,0.0,2359092.0,158770.0,72617166.0,-29029772.0,-448858630.0,263761901.0,-634071567.0,-32472683.0,424273.0,-24105758.0,2435459.0,430375.0,430375.0,61255055.0,-20136545.545454547,-3679488.0,2435459.0,6114947.0,207441167.40555558,-43594065.0,67229612.0,43594065.0,-6490999.0,141355524.0,-126196347.0,-155946841.0,2359092.0,158770.0,72617166.0,-155946841.0,1
RICH.BK^H20,2011-12-31,468144864.0,-808654186.0,336074588.0,18855882.0,14421148.0,-4434734.0,460441587.16,538021914.84,4097108.0,-804557077.0,118100148.75,4339503.0,-242387.0,-69877050.84,62289012.16,122281299.65,129963241.65,192569722.0,0.0,4938221.0,14219211.0,132166063.0,137629853.51,-407433565.0,27369476.0,579694805.6,-8470246.0,-2384068.76,-232946.0,4339503.0,0.0,0.0,-804557077.0,-1.0,4097108.0,4339503.0,242395.0,0.0,-16539886.25,134640035.0,16539886.25,-4434734.0,129963241.65,582147904.75,463805361.0,4938221.0,14219211.0,132166063.0,463805361.0,1
RICH.BK^H20,2010-12-31,-336466923.0,-435502944.0,786660689.0,4165059.0,18855882.0,14690822.0,-32872103.0,-380834701.0,3492166.0,-432010778.0,802006258.0,7045968.0,-2403964.0,44367778.0,115151012.0,56180055.0,64527562.0,82784535.0,0.0,1773950.0,13745191.0,70783234.0,-178447058.0,136051874.0,583247802.0,-1009223198.0,-70772157.0,39705500.0,101920161.0,7030468.0,15500.0,15500.0,-432010778.0,-20136545.545454547,3476666.0,7030468.0,3553802.0,400000000.0,368532075.0,433474183.0,31467925.0,14690822.0,64527562.0,462047169.0,-343512891.0,1773950.0,13745191.0,70783234.0,-343512891.0,1
RICH.BK^H20,2009-12-31,569895402.0,217126644.0,-798492477.0,15634904.0,4165059.0,-11469845.0,-142511567.0,750619520.0,-2101644.0,207000000.0,-798492477.0,31906314.0,-2968663.0,-180724118.0,-119134556.0,32894339.0,35160068.0,53912377.0,0.0,2298428.3707692306,2647023.6153846155,61589562.0,-228712459.0,23377011.0,75866831.0,-123106215.0,1032082674.0,2396751.0,1991860.0,31906314.0,430375.0,430375.0,207000000.0,8025000.0,-2101644.0,31906314.0,34007958.0,207441167.40555558,-37641159.0,-760851318.0,37641159.0,-11469845.0,35160068.0,-226495431.0,537989088.0,812052.0,2647023.6153846155,61589562.0,537989088.0,1
RICH.BK^H20,2008-12-31,-1178254713.0,-187614573.0,1349132017.0,32372610.0,15634904.0,-16737706.0,378343936.0,-1277741096.0,11384140.0,23769567.0,349632017.0,11927825.0,-7703961.0,99486383.0,173778559.0,34681635.0,37253578.0,54345762.0,0.0,2298428.3707692306,2647023.6153846155,74292176.0,294141042.0,-204565377.0,-7183270.0,49197532.0,-729297939.0,-12442647.0,20991641.0,11927825.0,430375.0,430375.0,23769567.0,-200000000.0,11384140.0,11927825.0,543685.0,207441167.40555558,-10462524.0,360094541.0,10462524.0,-16737706.0,37253578.0,-840006836.0,-1190182538.0,43121818.0,2647023.6153846155,74292176.0,-1190182538.0,1
RICH.BK^H20,2007-12-31,-286043000.0,-178860000.0,468760000.0,28516000.0,32373000.0,3857000.0,274057000.0,-408150000.0,123212000.0,-5223000.0,518760000.0,123223000.0,-3744000.0,122107000.0,181914000.0,22615000.0,22924000.0,44616000.0,0.0,2298428.3707692306,2647023.6153846155,59807000.0,198757000.0,-92143000.0,1858000.0,-455009000.0,33046000.0,-47087000.0,19197000.0,123223000.0,0.0,0.0,-23770000.0,-50425000.0,123212000.0,123223000.0,11000.0,38250000.0,35056000.0,483704000.0,3194000.0,3857000.0,22924000.0,109505000.0,-459266000.0,16573000.0,2647023.6153846155,59807000.0,-409266000.0,1
RICH.BK^H20,2006-12-31,-441279000.0,-79248000.0,513738000.0,35305000.0,28516000.0,-6789000.0,12659000.0,-536065000.0,31298000.0,-57863000.0,345488000.0,31298000.0,0.0,94786000.0,94786000.0,21757000.0,21757000.0,160848629.84076923,0.0,4361000.0,2647023.6153846155,69575666.47692308,-9098000.0,86488000.0,-292964000.0,154478000.0,-122875000.0,-8769000.0,-134712000.0,29592000.0,1706000.0,1706000.0,-57863000.0,9913000.0,29592000.0,29592000.0,0.0,0.0,-5313000.0,350801000.0,5313000.0,-6789000.0,21757000.0,-127089000.0,-522577000.0,43455000.0,2647023.6153846155,39911000.0,-472577000.0,1
RICH.BK^H20,2005-12-31,214878000.0,51544000.0,-238421000.0,7304000.0,35305000.0,28001000.0,44580000.0,159174000.0,69896000.0,116469000.0,-173863000.0,69896000.0,12173000.0,55704000.0,55704000.0,15779000.0,15779000.0,160848629.84076923,0.0,4551000.0,-193000.0,69575666.47692308,16628000.0,15868000.0,428798000.0,-507004000.0,159918000.0,2162000.0,75300000.0,69896000.0,430375.0,430375.0,116469000.0,4971000.0,69896000.0,69896000.0,0.0,207441167.40555558,-4019000.0,-169844000.0,4019000.0,28001000.0,15779000.0,-28881000.0,144982000.0,25408000.0,-193000.0,23617000.0,144982000.0,1
RICH.BK^H20,2004-12-31,-237667000.0,-368533000.0,598782000.0,14721000.0,7304000.0,-7418000.0,19534000.0,-295032000.0,84328000.0,-283931000.0,449900000.0,84851000.0,18000.0,57365000.0,57365000.0,8798000.0,8798000.0,160848629.84076923,0.0,-7469000.0,-479000.0,69575666.47692308,10718000.0,30841000.0,-103998000.0,1782000.0,-246874000.0,18705000.0,35353000.0,84851000.0,430375.0,430375.0,-283931000.0,-274000.0,84328000.0,84851000.0,523000.0,207441167.40555558,-4334000.0,454234000.0,4334000.0,-7418000.0,8798000.0,127905000.0,-322518000.0,10533000.0,-479000.0,12029000.0,-322518000.0,1
RICH.BK^H20,2003-12-31,-159005000.0,-19930000.0,193588000.0,71000.0,14722000.0,14653000.0,7271000.0,-193758000.0,7478000.0,-12440000.0,44025000.0,7478000.0,0.0,34753000.0,34753000.0,6204000.0,6204000.0,160848629.84076923,0.0,2298428.3707692306,-2660000.0,69575666.47692308,1067000.0,30142000.0,104459000.0,-167448000.0,-116068000.0,-10721000.0,-3980000.0,7478000.0,430375.0,430375.0,-12440000.0,-12000.0,7478000.0,7478000.0,0.0,207441167.40555558,-706000.0,44731000.0,706000.0,14653000.0,6204000.0,-122458000.0,-166483000.0,9928000.0,-2660000.0,8018000.0,-166483000.0,1
RICH.BK^H20,2002-12-31,-174991813.32882354,-75300431.80411765,250716903.17058825,78650325.84529412,79074933.88294117,424666.8023529403,309158540.14117646,-162386918.4435294,27706165.582941175,-34358855.72117647,118048233.41764705,30703196.543529414,-4269948.569411765,-12604894.885294119,40600026.53823529,60974415.268823534,62563304.62176471,160848629.84076923,0.0,2298428.3707692306,2647023.6153846155,69575666.47692308,123608553.1735294,-268825086.43705887,43483619.166666664,-152504778.7529412,12218264.506470589,-1632377.1629411764,4984514.097058824,30601931.837647058,430375.0,430375.0,-35262138.20529412,-20136545.545454547,27604900.877058823,30601931.837647058,2997030.9605882354,207441167.40555558,26131221.656875,93454142.4464706,90554435.00874999,424666.8023529403,62563304.62176471,-84649745.49411765,-211577362.8135294,10486319.930588234,2647023.6153846155,58121097.89411765,-205695009.87235293,1
RICH.BK^H20,2001-12-31,-174991813.32882354,-75300431.80411765,250716903.17058825,78650325.84529412,79074933.88294117,424666.8023529403,309158540.14117646,-162386918.4435294,27706165.582941175,-34358855.72117647,118048233.41764705,30703196.543529414,-4269948.569411765,-12604894.885294119,40600026.53823529,60974415.268823534,62563304.62176471,160848629.84076923,0.0,2298428.3707692306,2647023.6153846155,69575666.47692308,123608553.1735294,-268825086.43705887,43483619.166666664,-152504778.7529412,12218264.506470589,-1632377.1629411764,4984514.097058824,30601931.837647058,430375.0,430375.0,-35262138.20529412,-20136545.545454547,27604900.877058823,30601931.837647058,2997030.9605882354,207441167.40555558,26131221.656875,93454142.4464706,90554435.00874999,424666.8023529403,62563304.62176471,-84649745.49411765,-211577362.8135294,10486319.930588234,2647023.6153846155,58121097.89411765,-205695009.87235293,1
RICH.BK^H20,2000-12-31,-174991813.32882354,-75300431.80411765,250716903.17058825,78650325.84529412,79074933.88294117,424666.8023529403,309158540.14117646,-162386918.4435294,27706165.582941175,-34358855.72117647,118048233.41764705,30703196.543529414,-4269948.569411765,-12604894.885294119,40600026.53823529,60974415.268823534,62563304.62176471,160848629.84076923,0.0,2298428.3707692306,2647023.6153846155,69575666.47692308,123608553.1735294,-268825086.43705887,43483619.166666664,-152504778.7529412,12218264.506470589,-1632377.1629411764,4984514.097058824,30601931.837647058,430375.0,430375.0,-35262138.20529412,-20136545.545454547,27604900.877058823,30601931.837647058,2997030.9605882354,207441167.40555558,26131221.656875,93454142.4464706,90554435.00874999,424666.8023529403,62563304.62176471,-84649745.49411765,-211577362.8135294,10486319.930588234,2647023.6153846155,58121097.89411765,-205695009.87235293,1
POLAR.BK^A25,2023-12-31,-81886283.0,-9318696.0,20132274.0,161122150.0,90049445.0,-71072705.0,14978664.0,-52981179.0,4188696.0,-88976186.27307692,-259163.0,4188696.0,1354476.5038461532,-28905104.0,-28894046.0,560927.0,5075490.0,-331462.0,4493671.0,5610.0,342520.0,11058.0,10234636.0,-44209620.0,-20799505.834999997,-9091358.0,-37826214.0,-9080294.0,1353019.0,4188696.0,0.0,0.0,-19915576.81153846,-5130000.0,4188696.0,4188696.0,896960.9371428572,147836.0,-259163.0,-16170979.031428572,406999.0,-71072705.0,581819.0,-86334142.0,-86074979.0,5610.0,342520.0,11058.0,-86074979.0,1
POLAR.BK^A25,2022-12-31,-154549930.0,1006431.0,314598873.0,66776.0,161122150.0,161055374.0,-14047584.0,-97059560.0,187998.0,-88976186.27307692,-8673945.0,187998.0,1354476.5038461532,-57490370.0,-57479176.0,502351.0,519549.0,-311260.0,0.0,0.0,324621.0,11194.0,-14255873.0,-43756213.0,-20799505.834999997,-19840206.0,-78798891.0,-3649671.0,1099972.0,135193.0,52805.0,52805.0,-19915576.81153846,1194429.0,135193.0,135193.0,896960.9371428572,87669164.28571428,-8673945.0,-16170979.031428572,8673945.0,161055374.0,519549.0,-163411873.0,-154737928.0,0.0,324621.0,11194.0,-154737928.0,1
POLAR.BK^A25,2021-12-31,-7138263.0,-38103.0,6247042.0,996100.0,66776.0,-929324.0,-8405120.0,11145546.0,38103.0,0.0,6247042.0,38103.0,1354476.5038461532,-18283809.0,-18263571.0,487590.0,4421982.0,4444.0,3931929.0,3979921.296666667,12041.0,20238.0,-12831546.0,-9870492.0,-20799505.834999997,-3625114.4606250003,148648414.4075,-34781.0,1025371.0,7103.0,31000.0,31000.0,0.0,0.0,7103.0,7103.0,896960.9371428572,6644861.0,6247042.0,-16170979.031428572,397819.0,-929324.0,490053.0,-929324.0,-7176366.0,3316712.191666667,12041.0,20238.0,-7176366.0,1
POLAR.BK^A25,2020-12-31,-1537567.0,-305589.0,1108017.0,1906995.0,1171428.0,-735567.0,-5364268.0,3505070.0,305589.0,-88976186.27307692,1108017.0,305589.0,1354476.5038461532,-5042637.0,-5042637.0,30828.0,30828.0,-20913.0,48574225.07692308,254.0,25560.0,31181510.099285714,-5374183.0,296325.0,-20799505.834999997,-23952.0,148648414.4075,-49711411.0,48819765.0,305589.0,99833.7,99833.7,-19915576.81153846,-50108043.17285714,305589.0,305589.0,896960.9371428572,87669164.28571428,1108017.0,-16170979.031428572,98150531.95666666,-735139.0,30828.0,-735139.0,-1843156.0,254.0,25560.0,26292655.375882354,-1843156.0,1
POLAR.BK^A25,2019-12-31,103935.0,0.0,0.0,5086930.0,1906995.0,-3179935.0,16012006.0,2864940.0,850916.6483333333,0.0,-60317833.821666665,1639644.281764706,1354476.5038461532,-2761005.0,-2761005.0,14905678.544375,54911207.833125,-31237.0,48574225.07692308,312.0,31237.0,31181510.099285714,14975749.0,-18803936.0,-20799505.834999997,-1907400.0,148648414.4075,-7338804.0,7417144.0,1580918.575882353,99833.7,99833.7,0.0,-50108043.17285714,795453.4816666667,1580918.575882353,896960.9371428572,87669164.28571428,-47626516.79722223,-16170979.031428572,98150531.95666666,103935.0,15444649.958125,-259930572.36277777,103935.0,312.0,31237.0,26292655.375882354,103935.0,1
POLAR.BK^A25,2018-12-31,-6244677.0,4596079.0,0.0,6650820.0,5086930.0,-1563890.0,43960900.0,-26312439.0,0.0,4596079.0,0.0,1639644.281764706,0.0,20067762.0,20067762.0,0.0,0.0,-42790.0,0.0,434.0,43171.0,0.0,20413305.0,-23935875.0,-20799505.834999997,-22681365.0,148648414.4075,-45485528.0,37564957.0,1580918.575882353,99833.7,99833.7,4596079.0,0.0,0.0,1580918.575882353,0.0,87669164.28571428,0.0,0.0,98150531.95666666,-1648598.0,0.0,-6244677.0,-6244677.0,434.0,43171.0,0.0,-6244677.0,1
POLAR.BK^A25,2017-12-31,-104975253.0,101189082.0,-169084753.0,53022134.0,6650820.0,-46371314.0,1043251138.0,-52421341.0,-2336.0,201186746.0,-169084753.0,0.0,33298353.0,-52553912.0,-49415551.0,3646439.0,6629149.0,-7885413.0,2836910.0,2219350.0,4334756.0,3138361.0,955812771.0,-1094782095.0,-20799505.834999997,-8053454.0,148648414.4075,-168030173.0,128790958.0,0.0,99833.7,99833.7,201186746.0,-100000000.0,-2336.0,0.0,2336.0,87669164.28571428,188510.0,-169273263.0,98150531.95666666,-172870924.0,3792239.0,-274057670.0,-104975253.0,2219350.0,4334756.0,3138361.0,-104975253.0,1
POLAR.BK^A25,2016-12-31,125359678.0,166319728.0,-347483316.0,108826044.0,53022134.0,-55803910.0,841519372.0,62354923.0,83161.0,6402889.0,-347483316.0,102787.0,150154326.0,63004755.0,85946282.0,42088034.0,419010392.0,-2783862.0,376327686.0,3642592.0,2686491.0,22941527.0,133666.0,-754616989.0,-3135522.0,3692375.0,148648414.4075,64734772.0,2520759.0,102787.0,0.0,0.0,21586339.0,0.0,83161.0,102787.0,19626.0,0.0,-111575871.0,-235907445.0,111575871.0,-55803910.0,42682706.0,-222206799.0,125256891.0,3642592.0,2686491.0,22941527.0,125256891.0,1
POLAR.BK^A25,2015-12-31,-3305203799.0,-621237244.0,3325975137.0,709291950.0,108826044.0,-600465906.0,401954078.0,-3319616787.0,6769768.0,-15427507.0,507907421.0,6780609.0,50373644.0,14412988.0,34438419.0,46540270.0,164706572.0,-4295278.0,117634079.0,3810790.0,13077413.0,20025431.0,151470869.0,-376782282.0,-619736.0,-184312.0,148648414.4075,-3303812101.0,-19278054.0,6129182.0,651427.0,651427.0,-864299.0,-599038320.0,6118341.0,6129182.0,10841.0,360000000.0,302507421.0,205400000.0,57492579.0,-600465906.0,47072493.0,-2804066146.0,-3311984408.0,3810790.0,13077413.0,20025431.0,-3311984408.0,1
POLAR.BK^A25,2014-12-31,-171610392.58,-963348262.14,1427406190.61,416844413.83,709291949.72,292447535.89,-225417730.37,35039189.64,-36352.94,-963346990.05,-169392306.56,393553.6,-209412757.24,-206649582.22,-184557268.51,46659379.24,47235971.84,23095906.62,0.0,3960841.31,4731839.87,22092313.71,-24331240.59,40089463.3,-20799505.834999997,-6961766.19,50715446.79,-10945717.12,-8788339.37,393553.6,0.0,0.0,-19840407.05,-37625.03,-36352.94,393553.6,429906.54,0.0,-124392306.56,-45000000.0,124392306.56,292447535.89,47235971.84,-340966346.2,-172003946.18,3960841.31,4731839.87,22092313.71,-172003946.18,1
