Instrument,Date,Cash & Short Term Investments,Cash & Cash Equivalents,Loans & Receivables - Net - Short-Term,Loans & Receivables - Total,Accounts & Notes Receivable - Trade - Gross - Total,Receivables - Other - Total,Accounts & Notes Receivable - Trade - Net,Provision - Trade Accounts & Trade Notes Receivable,Trade Accounts & Trade Notes Receivable - Gross,Trade Accounts & Trade Notes Receivable - Net,Inventories - Total,Inventories - Other - Total,Inventories - Raw Materials,Investments - Long-Term,Investments - Total,Property Plant & Equipment - Net - Total,PPE - Accumulated Depreciation & Impairment - Total,PPE - excl Assets Leased Out - Accum Depr & Impair - Total,PPE - excluding Assets Leased Out - Net - Total,Property Plant & Equipment - Gross - Total,Buildings - Gross,Construction in Progress - Gross,Land & Buildings - Gross,Land/Improvements - Gross,Plant Machinery & Equipment - Gross,PPE - excluding Assets Leased Out - Gross,Property Plant & Equipment - Other - Gross,Property Plant & Equipment - Other - Net,Transportation Equipment - Gross,Intangible Assets - excluding Goodwill - Net - Total,Intangible Assets - Total - Net,Total Assets,Total Current Assets,Other Assets - Total,Other Current Assets - Total,Other Non-Current Assets - Total,Deferred Tax - Asset - Long-Term,Other Current Assets,Other Non-Current Assets,Restricted Accounts - Long-Term,Total Non-Current Assets,Payables & Accrued Expenses,Trade Accounts Payable & Accruals - Short-Term,Trade Account Payables - Total,Accounts Payable,Accrued Expenses,Accrued Expenses - Short-Term,Trade Accounts & Trade Notes Payable - Short-Term,Debt - Long-Term - Total,Debt - Total,Short-Term Debt & Current Portion of Long-Term Debt,Capitalized Lease Obligations - Long-Term,Capitalized Leases - Current Portion,Current Portion of Long-Term Debt excl Capitalized Leases,Current Portion of Long-Term Debt incl Capitalized Leases,Debt - Non-Convertible - Long-Term,Long-Term Debt excluding Capitalized Leases,Short-Term Banking Borrowings excl Collateralized Financing,Short-Term Debt & Notes Payable,Total Current Liabilities,Total Liabilities,Total Liabilities & Equity,Other Current Liabilities - Total,Other Non-Current Liabilities - Total,Total Non-Current Liabilities,Income Taxes - Payable - Long-Term & Short-Term,Income Taxes - Payable - Short-Term,Other Current Liabilities,Other Non-Current Liabilities,Other Payables,Post Employment Benefits - Pension & Other - Long-Term,Provisions - Long-Term,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Shareholders' Equity - Attributable to Parent ShHold - Total,Common Equity - Total,Retained Earnings - Total,Common Equity - Contributed,Common Equity Attributable to Parent Shareholders,Common Stock - Additional Paid in Capital,Common Stock - Addnl Paid in Capital incl Option Reserve,Common Stock - Issued & Paid,Equity - Non-Contributed - Reserves & Retained Earnings,Legal Statutory & Appropriated Reserves,Minority Interest - Equity,Common Shares - Issued - Total,Common Shares - Outstanding - Total,Common Shares - Treasury - Total,Asset Allocation Factor - Issue Specific,Common Shares - Authorized - Issue Specific,Common Shares - Issued - Issue Specific,Common Shares - Outstanding - Issue Specific,Common Shares - Treasury - Issue Specific,Cash & Cash Equivalents - Total,Cash & Short Term Investments - Total,Cash Short Term Investments & Accounts Receivable - Total,Current Assets excl CFh & Short Term Investments - Total,Current Liabilities excluding Current Debt - Total,Debt including Preferred Equity & Minority Interest - Total,Interest Bearing Liabilities - Total,Minority Interest - Total,Other Short-Term & Long-Term Assets - Total,Other Short-Term & Long-Term Liabilities - Total,Provision for Doubtful Accounts & Notes Receivable - Total,Provisions - Total,Trade Accounts & Trade Notes Receivable - Net - Total,Unearned Revenue - Total,Total Available Funds,Total Book Capital,Total Capital,Total Current Assets excluding Total Inventories,Total Debt Excluding Islamic,Total Fixed Assets - Net,Total Long Term Capital,Accruals - Short-Term,Asset Accruals,Book Value excluding Other Equity,Cash – Intermediate,Cash & Securities,Cash & Short Term Investments - Net of Debt,Current Portion of LT Debt incl Cap Leases & Hybrid Fin,Debt including Finance and Operating Lease Liabilities,Finance and Operating Lease Liabilities - Total,Investments - Permanent,Net Book Capital,Net Debt,Net Debt Including Preferred Equity & Minority Interest,Net Operating Assets,Shareholders Equity - Common,Tangible Book Value,Tangible Book Value excluding Other Equity,Tangible Total Equity,Working Capital,Working Capital - Non-Cash,Working Capital excluding Other Current Assets & Liabilities,Target
GJS.BK,2008-12-31,85050000.0,84214000.0,1864489000.0,1934230000.0,2427326000.0,4800000.0,-88854.09090909091,562837000.0,2427326000.0,1864489000.0,4583761000.0,-1016278000.0,3700072000.0,25957000.0,26793000.0,22073053000.0,6716765000.0,6716765000.0,22073053000.0,28789818000.0,5240978000.0,6083515000.0,6095842000.0,854864000.0,16378895000.0,28789818000.0,231566000.0,1768351543.75,3249000.0,135445000.0,135445000.0,30165220000.0,6773494000.0,1395173000.0,240194000.0,1154979000.0,0.0,19020.666666666668,1046279000.0,108700000.0,23459175000.0,3310042000.0,3310042000.0,2804299000.0,2804299000.0,505743000.0,505743000.0,2804299000.0,1047949000.0,3895175000.0,2847226000.0,2390215.0,2620952.375,1461737000.0,1461737000.0,1047949000.0,1047949000.0,1385489000.0,1385489000.0,6357119000.0,6751997000.0,30165219000.0,199851000.0,-653071000.0,394878000.0,0.0,0.0,-1411605000.0,-653071000.0,1252279867.5,85647347.78571428,117575007.64285715,23413222000.0,23413222000.0,23413222000.0,-4630385000.0,28036877000.0,23413222000.0,480509000.0,642203000.0,27394674000.0,-4623655000.0,18507000.0,0.0,4511624994.572,4511624994.572,0.0,1.0,23129236372.0,4511624994.572,4511624994.572,0.0,84214000.0,85050000.0,1949539000.0,6688444000.0,3509893000.0,3895175000.0,3895175000.0,0.0,1286473000.0,-453220000.0,562837000.0,368096090.6666667,1864489000.0,1611456000.0,23808100000.0,27308397000.0,27308397000.0,2189733000.0,3895175000.0,23389434000.0,23808100000.0,332161000.0,30078714000.0,23413222000.0,84214000.0,26793000.0,-3810125000.0,1461737000.0,3895175000.0,5011167.375,25957000.0,27223347000.0,3810125000.0,3810125000.0,27223347000.0,23413222000.0,23277777000.0,23277777000.0,23277777000.0,416375000.0,331325000.0,376032000.0,1
GJS.BK,2007-12-31,517591000.0,360943000.0,1756891000.0,1768489000.0,1430592000.0,4800000.0,-88854.09090909091,250000.0,1430592000.0,1430342000.0,4055500000.0,282227000.0,2114214000.0,81694000.0,238342000.0,23548080326.0,5587207000.0,5587207000.0,23548080326.0,29135287326.0,5045927000.0,7836537326.0,5863204000.0,817277000.0,15214479000.0,29135287326.0,221067000.0,1768351543.75,3922000.0,22020451.333333332,22020451.333333332,31101432000.0,6490857000.0,1096047275.0,160875000.0,935172275.0,0.0,19020.666666666668,733593804.0,52737500.0,24576544601.0,1283306000.0,1283306000.0,939352000.0,939352000.0,343954000.0,343954000.0,939352000.0,607228447.9333333,1602380000.0,1602380000.0,2390215.0,2620952.375,801190000.0,801190000.0,757442083.25,757442083.25,801190000.0,801190000.0,2800591000.0,9932963000.0,31101431000.0,-85095000.0,7132372000.0,7132372000.0,0.0,0.0,-269061000.0,7132372000.0,1252279867.5,85647347.78571428,117575007.64285715,21168468000.0,21168468000.0,21168468000.0,-4297396000.0,25450097000.0,21168468000.0,-3467283000.0,-3305589000.0,28755686000.0,-4281629000.0,18507000.0,0.0,2917572481.92,2917572481.92,0.0,1.0,23129236372.0,2917572481.92,2917572481.92,0.0,360943000.0,517591000.0,1947933000.0,5973266000.0,1198211000.0,1602380000.0,1602380000.0,0.0,1096047275.0,7047277000.0,250000.0,368096090.6666667,1430342000.0,183966000.0,28300840000.0,22770848000.0,22770848000.0,2435357000.0,1602380000.0,24564946601.0,28300840000.0,3329323000.0,30694860601.0,21168468000.0,360943000.0,238342000.0,-1084789000.0,801190000.0,1602380000.0,5011167.375,81694000.0,22253257000.0,1084789000.0,1084789000.0,22253257000.0,21168468000.0,21168468000.0,21168468000.0,21168468000.0,3690266000.0,3172675000.0,3444296000.0,1
GJS.BK,2006-12-31,893732198.0,798404749.0,400451211.0,412048854.0,400654000.0,4800000.0,-88854.09090909091,250000.0,400654000.0,400404000.0,4873826939.0,256728939.0,1775698000.0,64811827.0,160139276.0,22686096425.0,8999543000.0,8999543000.0,22689238425.0,31685639425.0,2846634000.0,7605353000.0,3446912000.0,600278000.0,13350391000.0,31685639425.0,7282983425.0,2212297425.0,5726500.0,-31817000.0,-31817000.0,31351124184.0,6636515977.0,2452424941.0,468505629.0,1983919312.0,0.0,19020.666666666668,1686934515.0,52737500.0,24714608207.0,1632265403.0,1632265403.0,1246355087.0,1246355087.0,385910316.0,385910316.0,1246355087.0,607228447.9333333,307363088.0,307363088.0,2390215.0,2620952.375,402601874.875,379429658.9444444,757442083.25,757442083.25,307363088.0,307363088.0,2820010312.0,12072569484.0,31351124184.0,880381821.0,9252559172.0,9252559172.0,0.0,0.0,325015956.0,9252559172.0,1252279867.5,85647347.78571428,117575007.64285715,19278554700.0,19278554700.0,19278554700.0,-4120875894.0,23396546442.0,19278554700.0,-44698591.0,116995378.0,23279551064.0,-4117991742.0,18507422.0,0.0,2361959828.068,2361959828.068,0.0,1.0,23129236372.0,2361959828.068,2361959828.068,0.0,798404749.0,893732198.0,1294136198.0,5742783779.0,2512647224.0,307363088.0,307363088.0,0.0,2452424941.0,10132940993.0,250000.0,368096090.6666667,400404000.0,555365865.0,28531113872.0,19585917788.0,19585917788.0,1762689038.0,307363088.0,24703010564.0,28531113872.0,3018100916.0,30541121792.0,19278554700.0,798404749.0,160139276.0,586369110.0,379429658.9444444,307363088.0,5011167.375,64811827.0,18692185590.0,-586369110.0,-586369110.0,18692185590.0,19278554700.0,19310371700.0,19310371700.0,19310371700.0,3816505665.0,2922773467.0,4228381857.0,1
GJS.BK,2005-12-31,634956000.0,376841000.0,2228000.0,13826000.0,2478000.0,4800000.0,-88854.09090909091,250000.0,2478000.0,2228000.0,4958091000.0,-227899000.0,3185745000.0,92565000.0,350680000.0,33245887000.0,4435588000.0,4435588000.0,33245887000.0,37681475000.0,4952450000.0,8241789000.0,5545428000.0,592978000.0,12975350000.0,37681475000.0,10918908000.0,6483464000.0,5726500.0,47318000.0,47318000.0,32586436000.0,5707263000.0,-6406207000.0,111988000.0,-6518195000.0,0.0,19020.666666666668,-6793669000.0,52737500.0,26879173000.0,723654000.0,723654000.0,391878000.0,391878000.0,331776000.0,331776000.0,391878000.0,607228447.9333333,226796000.0,226796000.0,2390215.0,2620952.375,402601874.875,379429658.9444444,757442083.25,757442083.25,226796000.0,226796000.0,1429425000.0,14766880000.0,32586437000.0,478975000.0,13337455000.0,13337455000.0,0.0,0.0,20499000.0,13337455000.0,1252279867.5,85647347.78571428,117575007.64285715,17819557000.0,17819557000.0,17819557000.0,-625796000.0,18441698000.0,17819557000.0,-57757357000.0,-57595663000.0,76037361000.0,-622141000.0,18507000.0,0.0,1047343239.4,1047343239.4,0.0,1.0,23129236372.0,1047343239.4,1047343239.4,0.0,376841000.0,634956000.0,637184000.0,5072307000.0,1202629000.0,226796000.0,226796000.0,0.0,-6406207000.0,13816430000.0,250000.0,368096090.6666667,2228000.0,458476000.0,31157012000.0,18046353000.0,18046353000.0,749172000.0,226796000.0,26867575000.0,31157012000.0,3900997000.0,32197997000.0,17819557000.0,376841000.0,350680000.0,408160000.0,379429658.9444444,226796000.0,5011167.375,92565000.0,17411397000.0,-408160000.0,-408160000.0,17411397000.0,17819557000.0,17772239000.0,17772239000.0,17772239000.0,4277838000.0,3642882000.0,4644825000.0,1
IEC.BK^G19,2017-12-31,1778631783.0,75822831.0,257981297.0,262799013.0,119461477.0,1736568.0,198132906.33333334,8649423.0,119461477.0,110812054.0,14506371.0,-4096647.0,16804245.0,221960550.0,1924769502.0,1140962420.0,2969023595.0,2969023595.0,1140962420.0,4109986015.0,250960199.0,631342772.0,459789796.0,197553048.0,551907949.0,4109986015.0,2466945498.0,653515113.0,34603914.0,215490.0,215490.0,3677399641.0,2116078783.0,195799285.0,2434603.0,193364682.0,284946.0,2434603.0,50784488.0,95265528.0,1561320858.0,89398688.0,89398688.0,32322492.0,32322492.0,57076196.0,57076196.0,32322492.0,102326440.0,781262511.0,678936071.0,1022440.0,1035644.0,459536951.0,460572595.0,101304000.0,101304000.0,218363476.0,218363476.0,2554796855.0,2765868222.0,3677399641.0,1786462096.0,108744927.0,211071367.0,2305961.6,2305961.6,61427626.0,9697925.0,36014956.0,7186582.0,99047002.0,911531419.0,1192336133.0,1192336133.0,-2570098230.0,3808302498.0,1192336133.0,1772387474.0,1772387474.0,2035915024.0,-2615966365.0,2095975.0,-280804714.0,203591502350.0,203591502350.0,0.0,1.0,244074505500.0,203591502350.0,203591502350.0,0.0,75822831.0,1778631783.0,1889443837.0,337447000.0,1875860784.0,500457797.0,781262511.0,-280804714.0,100533757.0,1796160021.0,8649423.0,111114097.0,110812054.0,1712967375.0,1122602786.0,1973598644.0,1692793930.0,2101572412.0,781262511.0,1556503142.0,1122602786.0,-514540903.0,3596759094.0,1239261768.0,75822831.0,1924769502.0,997369272.0,460572595.0,781262511.0,2058084.0,221960550.0,-85837853.0,-997369272.0,-1278173986.0,-85837853.0,1192336133.0,1192120643.0,1239046278.0,911315929.0,-438718072.0,-2217349855.0,1345309421.0,1
IEC.BK^G19,2016-12-31,349667104.0,299667104.0,236029083.0,236029083.0,93152448.0,6638768.0,198132906.33333334,6876518.0,93152448.0,86275930.0,5758469.0,-9037830.0,8687838.0,178129909.0,228129909.0,2008631155.0,1407360618.0,1407360618.0,2008631155.0,3415991773.0,249965809.0,616968777.0,463045562.0,197418398.0,557716978.0,3415991773.0,1778260456.0,1245920680.0,40412943.0,80066008.0,82970542.0,3065239134.0,606435963.0,192616166.0,3544601.0,189071565.0,0.0,3544601.0,49342823.0,89722558.0,2458803171.0,87902336.0,87902336.0,29730931.0,29730931.0,58171405.0,58171405.0,29730931.0,143910603.0,761789459.0,617878856.0,2046603.0,944861.0,475848694.0,476793555.0,141864000.0,141864000.0,141085301.0,141085301.0,830169639.0,1082747730.0,3065239134.0,124388447.0,108667488.0,252578091.0,2305961.6,2305961.6,74302130.0,10173264.0,49122466.0,20552781.0,98494224.0,1982491404.0,1936910534.0,1936910534.0,-1821810489.0,3804679908.0,1936910534.0,1770213920.0,1770213920.0,2034465988.0,-1867769374.0,2095975.0,45580870.0,203446598800.0,203446598800.0,0.0,1.0,444074505500.0,203446598800.0,203446598800.0,0.0,299667104.0,349667104.0,435943034.0,256768859.0,212290783.0,807370329.0,761789459.0,45580870.0,102893608.0,134561711.0,6876518.0,148580541.0,86275930.0,145556199.3125,2235069495.0,2698699993.0,2744280863.0,600677494.0,761789459.0,2455898637.0,2235069495.0,-523400780.0,2762667496.0,1983836169.0,299667104.0,228129909.0,-412122355.0,476793555.0,761789459.0,2991464.0,178129909.0,2394613759.0,412122355.0,457703225.0,2394613759.0,1936910534.0,1853939992.0,1900865627.0,1899520862.0,-223733676.0,-573400780.0,-102889830.0,1
IEC.BK^G19,2015-12-31,103448993.0,103448993.0,221554975.0,221554975.0,55472703.0,17313583.0,198132906.33333334,3931336.0,55472703.0,51541367.0,21985623.0,-4527343.0,20404505.0,208848414.0,208848414.0,2812198149.0,791370629.0,791370629.0,2812198149.0,3603568778.0,216684618.0,1375869749.0,446226653.0,221497747.0,453363005.0,3603568778.0,1328109371.0,1193672066.0,40062943.0,87403093.0,326725422.0,4458874771.0,913693083.0,164796391.0,7386688.0,157409703.0,854838.0,7386688.0,45721847.0,52632906.0,3545181688.0,67409974.0,67409974.0,31376726.0,31376726.0,36033248.0,36033248.0,31376726.0,619055673.0,760018258.0,140962585.0,2991467.0,869308.0,98400000.0,99269308.0,616064206.0,616064206.0,41693277.0,41693277.0,395555264.0,1118647943.0,4458874771.0,184840296.0,104037006.0,723092679.0,2305961.6,2305961.6,152650296.0,10187074.0,67647898.0,15908489.0,93849932.0,3340226828.0,3171714627.0,3171714627.0,-135205286.0,3306211663.0,3171714627.0,1498252363.0,1498252363.0,1807959300.0,-134497036.0,2095975.0,168512201.0,186316487525.377,186316487525.377,0.0,1.0,211078851365.974,186316487525.377,186316487525.377,0.0,103448993.0,103448993.0,154990360.0,810244090.0,254592679.0,928530459.0,760018258.0,168512201.0,112163485.0,195027370.0,3931336.0,126039932.0,51541367.0,145556199.3125,4063319507.0,3931732885.0,4100245086.0,891707460.0,760018258.0,3305859359.0,4063319507.0,414688826.0,4116103449.0,3171714627.0,80384359.0,208848414.0,-656569265.0,99269308.0,760018258.0,3860775.0,248848414.0,3996796093.0,656569265.0,825081466.0,3996796093.0,3171714627.0,2844989205.0,2844989205.0,3013501406.0,518137819.0,414688826.0,695591427.0,1
IEC.BK^G19,2014-12-31,479086930.0,479086930.0,306218711.0,306218711.0,53080985.0,233563022.0,198132906.33333334,5228288.0,53080985.0,47852697.0,18150526.0,-14252810.0,19931057.0,8527500.0,8527500.0,2428678536.0,691809156.0,691809156.0,2428678536.0,3120487692.0,257197453.0,551512248.0,492154763.0,228932717.0,771217761.0,3120487692.0,1305602920.0,1231445379.0,24968584.0,89266662.0,437620141.0,3891165811.0,809187098.0,207152536.0,14949478.111111112,207152536.0,0.0,14949478.111111112,38813430.0,70917353.0,3081978713.0,42509752.0,42509752.0,6010106.0,6010106.0,36499646.0,36499646.0,6010106.0,581087226.0,678064528.0,96977302.0,3082250.294117647,0.0,49200000.0,49200000.0,581087226.0,581087226.0,47777302.0,47777302.0,426096525.0,1031472110.0,3891165811.0,286074663.0,24222613.0,605375585.0,534808.0,534808.0,250332163.0,9416839.0,230899629.0,6479950.0,14805774.0,2859693701.0,2640054656.0,2640054656.0,-91971086.0,2731243242.0,2640054656.0,1082997392.0,1082997392.0,1648245850.0,-91188586.0,800000.0,219639045.0,169857461586.817,169857461586.817,0.0,1.0,211078851365.974,169857461586.817,169857461586.817,0.0,479086930.0,479086930.0,526939627.0,330100168.0,329119223.0,897703573.0,678064528.0,219639045.0,136235183.0,295491502.0,5228288.0,50614020.0,47852697.0,145556199.3125,3465069286.0,3318119184.0,3537758229.0,791036572.0,678064528.0,2733625234.0,3465069286.0,-95996357.0,3063725402.0,2640054656.0,479063007.0,8527500.0,-198977598.0,49200000.0,678064528.0,0.0,8527500.0,3058671299.0,198977598.0,418616643.0,3058671299.0,2640054656.0,2202434515.0,2202434515.0,2422073560.0,383090573.0,-95996357.0,669165236.0,1
IEC.BK^G19,2013-12-31,377904434.0,377904434.0,153694146.0,153694146.0,16754303.0,123800033.0,198132906.33333334,6489724.0,16754303.0,10264579.0,141107852.0,-6451908.0,0.0,1073750.0,1073750.0,1478691184.0,585392356.0,585392356.0,1478691184.0,2064083540.0,52683087.0,1279541296.0,137311597.0,79457571.0,620250218.0,2064083540.0,26980429.0,9149977.0,15792085.0,9208744.0,254974078.0,2597682365.0,681367044.0,181576309.0,14949478.111111112,181576309.0,284946.0,14949478.111111112,11856534.0,64555102.0,1916315321.0,92211188.0,92211188.0,37937581.0,37937581.0,54273607.0,54273607.0,37937581.0,293089862.0,506621565.0,213531703.0,0.0,867010.0,117280000.0,118147010.0,293089862.0,293089862.0,95384693.0,95384693.0,591127650.0,930337265.0,2597682365.0,285384759.0,46119753.0,339209615.0,0.0,0.0,164765243.0,2876098.0,162743217.0,5037702.0,43243655.0,1667345100.0,1499103014.0,1499103014.0,-2915764075.0,4414318339.0,1499103014.0,-7587689661.0,-7587689661.0,12002008000.0,-2915215325.0,400000.0,168242086.0,136479848248.429,136479848248.429,0.0,1.0,184290201426.9,136479848248.429,136479848248.429,0.0,377904434.0,377904434.0,388169013.0,303462610.0,377595947.0,674863651.0,506621565.0,168242086.0,117021207.0,288260857.0,6489724.0,78986155.0,10264579.0,84877016.0,2006554715.0,2005724579.0,2173966665.0,540259192.0,506621565.0,1670549987.0,2006554715.0,-287665040.0,1974012597.0,1498554264.0,377904434.0,1073750.0,-128717131.0,118147010.0,506621565.0,867010.0,1073750.0,1796062231.0,128717131.0,296959217.0,1796062231.0,1499103014.0,1244128936.0,1243580186.0,1412371022.0,90239394.0,-287665040.0,375624153.0,1
IEC.BK^G19,2012-12-31,169522934.0,169522934.0,136601354.0,136601354.0,14575936.0,100724652.0,198132906.33333334,8228032.0,14575936.0,6347904.0,26098707.0,-12642715.0,16283722.555555556,525000.0,525000.0,821131099.0,98875224.0,98875224.0,821131099.0,920006323.0,45852169.0,759975929.0,101697880.0,54555391.0,23922695.0,920006323.0,34409819.0,3915270.0,15792084.0,9314475.0,146048659.0,1489881986.0,357718105.0,179184421.0,14725298.0,164459123.0,284946.0,14725298.0,17110157.0,36048632.0,1132163881.0,42528834.0,42528834.0,16583989.0,16583989.0,25944845.0,25944845.0,16583989.0,132168965.0,436285133.0,304116168.0,867010.0,832981.0,226330916.0,227163897.0,131301955.0,131301955.0,76952271.0,76952271.0,1082731383.0,1251184033.0,1489881986.0,736086381.0,36283685.0,168452650.0,2305961.6,2305961.6,733900744.0,2924141.0,731853251.0,3965502.0,33359544.0,238697953.0,43051078.0,43051078.0,-3004072909.0,3047123987.0,43051078.0,-3655807779.0,-3655807779.0,6702931766.0,-3004072909.0,400000.0,195646875.0,91223892217.5565,91223892217.5565,0.0,1.0,111858544654.455,91223892217.5565,91223892217.5565,0.0,169522934.0,169522934.0,175870838.0,188195171.0,778615215.0,631932008.0,436285133.0,195646875.0,143135789.0,739010522.0,8228032.0,33359544.0,6347904.0,2185637.0,407150603.0,479336211.0,674983086.0,331619398.0,436285133.0,995429697.0,407150603.0,-894536212.0,1183624868.0,43051078.0,169522934.0,525000.0,-266762199.0,227163897.0,436285133.0,1699991.0,525000.0,505460152.0,266762199.0,462409074.0,505460152.0,43051078.0,-102997581.0,-102997581.0,92649294.0,-725013278.0,-894536212.0,-3652195.0,1
IEC.BK^G19,2011-12-31,18326733.0,18326733.0,128701519.0,128701519.0,190108176.88235295,109887551.0,18813968.0,55497678.125,190108176.88235295,18813968.0,69780894.0,-29028709.210526317,16283722.555555556,525000.0,525000.0,571343087.0,683495846.8421053,683495846.8421053,814207009.8421053,1497702856.6842105,125106596.81818181,414058577.5882353,398072893.0,235492039.89473686,308846374.64705884,1497702856.6842105,661814240.1538461,722936414.1666666,25746341.363636363,45634164.0,182368348.0,1452359383.0,216809146.0,481313802.0,0.0,481313802.0,284946.0,0.0,20126142.0,277541138.0,1235550237.0,41941576.0,41941576.0,41941576.0,41941576.0,84595493.27777778,84595493.27777778,41941576.0,96904598.0,1037991828.0,941087230.0,1699991.0,800288.0,592221707.0,593021995.0,95204607.0,95204607.0,348065235.0,348065235.0,1210864573.0,1369484330.0,1452359383.0,227835767.0,61715159.0,158619757.0,2305961.6,2305961.6,227835767.0,1260933.0,227835767.0,4101756.0,60454226.0,82875053.0,84453554.0,84453554.0,-2719695739.0,2804149293.0,84453554.0,-1469035533.0,-1469035533.0,4273184826.0,-2719695739.0,400000.0,-1578501.0,58156127139.7734,58156127139.7734,0.0,1.0,86377892849.0514,58156127139.7734,58156127139.7734,0.0,18326733.0,18326733.0,37140701.0,198482413.0,269777343.0,1036413327.0,1037991828.0,-1578501.0,203772664.0,229096700.0,52932461.76470588,60454226.0,18813968.0,145556199.3125,241494810.0,1122445382.0,1120866881.0,147028252.0,1037991828.0,1098816053.0,241494810.0,-1012382160.0,1297298466.0,84453554.0,18326733.0,525000.0,-1019665095.0,593021995.0,1037991828.0,2500279.0,525000.0,1102540148.0,1019665095.0,1018086594.0,1102540148.0,84453554.0,-97914794.0,-97914794.0,-99493295.0,-994055427.0,-1012382160.0,-766219660.0,1
IEC.BK^G19,2010-12-31,39631254.0,23795785.0,756856428.0,756856428.0,190108176.88235295,356004677.0,400851751.0,55497678.125,190108176.88235295,400851751.0,44609640.0,44609640.0,16283722.555555556,14392182.0,30227651.0,95951988.0,902162103.0,902162103.0,95951988.0,998114091.0,20215360.0,448324623.0,303382053.0,20869443.0,43109063.0,998114091.0,203298352.0,722936414.1666666,12920808.0,11004658.0,11004658.0,1686157917.0,841097322.0,821042382.0,0.0,821042382.0,284946.0,0.0,217622912.0,433345440.0,1022391210.0,271868097.0,271868097.0,271868097.0,271868097.0,84595493.27777778,84595493.27777778,271868097.0,1676183.0,832449956.0,830773773.0,676183.0,702378.0,499931200.0,500633578.0,1000000.0,1000000.0,330140195.0,330140195.0,1152641870.0,1282359492.0,1686157917.0,50000000.0,128041439.0,129717622.0,2305961.6,2305961.6,118190902.57894737,8423697.0,131309700.42857143,10955841.0,119617742.0,403798425.0,403280040.0,403280040.0,-2400869253.0,2804149293.0,403280040.0,-1469035533.0,-1469035533.0,4273184826.0,-2400869253.0,400000.0,518385.0,58156112600.7416,58156112600.7416,0.0,1.0,213261907523.1935,58156112600.7416,58156112600.7416,0.0,23795785.0,39631254.0,440483005.0,801466068.0,321868097.0,832968341.0,832449956.0,518385.0,387696942.0,58423697.0,52932461.76470588,119617742.0,400851751.0,50000000.0,533516047.0,1235729996.0,1236248381.0,796487682.0,832449956.0,1022391210.0,533516047.0,-335340333.0,1839692747.0,403280040.0,23795785.0,30227651.0,-792818702.0,500633578.0,832449956.0,1378561.0,94392182.0,1196617127.0,792818702.0,793337087.0,1196617127.0,403280040.0,392275382.0,392275382.0,392793767.0,-311544548.0,-351175802.0,-261544548.0,1
IEC.BK^G19,2009-12-31,381884851.0,27594731.0,696783774.0,696783774.0,77531155.0,467781491.0,198132906.33333334,21940529.0,77531155.0,55590626.0,103579121.0,-22583862.0,19722858.0,14392182.0,368682302.0,272183656.0,674423409.0,674423409.0,272183656.0,946607065.0,792870.0,459581425.0,275527663.0,20869443.0,45485700.0,946607065.0,166012277.0,722936414.1666666,16217394.0,12387041.0,12387041.0,2166742636.0,1196370195.0,855657860.0,5317416.0,850340444.0,284946.0,5317416.0,237206334.0,433342674.0,1149303323.0,329378806.0,329378806.0,85144874.0,85144874.0,244233932.0,244233932.0,85144874.0,10835111.0,590328986.0,579493875.0,1378561.0,667352.0,339734669.0,340402021.0,9456550.0,9456550.0,239091854.0,239091854.0,1065032887.0,1227683290.0,2166742636.0,156160206.0,151815292.0,162650403.0,2305961.6,2305961.6,103835180.0,3260765.0,102979622.0,9273575.375,148554527.0,939059346.0,938010594.0,938010594.0,-1555575557.0,2493586151.0,938010594.0,-226782965.0,-226782965.0,2720369116.0,-1555575557.0,400000.0,1048752.0,37022993169.6561,37022993169.6561,0.0,1.0,213261907523.1935,37022993169.6561,37022993169.6561,0.0,27594731.0,381884851.0,437475477.0,814485344.0,485539012.0,591377738.0,590328986.0,1048752.0,422315186.0,159420971.0,21940529.0,148554527.0,55590626.0,55203161.0,1101709749.0,1528339580.0,1529388332.0,1092791074.0,590328986.0,1149303323.0,1101709749.0,103742577.0,2318078787.0,938010594.0,27594731.0,368682302.0,-208444135.0,340402021.0,590328986.0,2045913.0,14392182.0,1147503481.0,208444135.0,209492887.0,1147503481.0,938010594.0,925623553.0,925623553.0,926672305.0,131337308.0,-250547543.0,282180098.0,1
