Instrument,Date,ln_total_assets,ROA,net_income_to_current_assets,Inventories Percentage of Total Assets,Inventories Percentage of Total Current Assets,Cash & Cash Equivalents to Total Assets,operating_expense_to_sales,gross_profit_margin,operating_income_margin,Total Liabilities Percentage of Total Assets,Current Ratio,Quick Ratio,inventory_turnover,operating_cashflow_ratio,pretax_profit_margin,Operating Margin - %,Net Margin - %,ROE,fixed_assests_to_total_assets,working_capital_noncash_to_total_assets,growth_revenue,growth_ncwc,sg&a_to_revenue,Target
AMARIN.BK,2006-12-31,21.30856775074305,0.15014650245915837,0.3636176035413174,9.83457,23.8169,0.05973,0.7857750935917968,0.33762826350146713,-0.44814683009032963,17.04079,2.47333,1.88426,6.450688911163589,1.1744833452871415,0.21371551582774226,21.42249,15.67673,0.18098810254289516,0.5870758153707005,0.18624330491280305,0.012919315242129636,0.13723036323383875,0.1396584989724964,0
AMARIN.BK,2005-12-31,21.282793621009606,0.13382720536550075,0.3519024434225949,10.12569,26.62579,0.0861226315789473,0.7698697929424806,0.2938744112823205,-0.4759953816601601,21.70911,1.75178,1.28536,5.450215595087593,0.9284450715496636,0.23008267822762798,23.01302,17.12332,0.17093585990934107,0.6197036767806996,0.16320521920214692,-0.2047511720053823,-0.1459961842789902,0.1649506321699982,0
WORK.BK,2024-12-31,22.312078870307975,-0.04933540443472018,-0.09366029675433173,4.32257,8.20614,0.24801,1.1014523131285754,0.49945886242279247,-0.6019934507057829,14.73765,6.42547,5.89818,5.53172384703067,0.6511320452631915,-0.09881985438930989,-10.14523,-10.32752,-0.05788039230403378,0.4732516749960174,0.031053475296505227,0.7108783123024354,-0.46741482716118554,0.3011038005423704,0
WORK.BK,2023-12-31,22.35664100515098,0.0023444599912771833,0.004731691021624006,2.26526,4.57186,0.24961,0.9764897176851678,0.5158756334460672,-0.46061408423910055,13.53089,6.59159,6.29023,10.095558978469404,1.2970034616659682,0.0077071297053118975,2.35103,0.49631,0.0027125591610139533,0.5045196356729733,0.01913593465952414,0.03391023496737344,-0.3556934326283896,0.2715618657172847,0
WORK.BK,2022-12-31,22.37206770015941,0.03357390214800055,0.058207143844306676,3.18081,5.51458,0.32625,0.8803356077230194,0.509451635579491,-0.3708839721435284,12.16129,9.29413,8.7816,7.079642986504055,1.265460812151616,0.13751192194165032,11.96644,7.31365,0.03835211789790449,0.4231688644553317,0.041365693298093247,-0.013095544359147837,1.1952822035034445,0.253759661927935,0
WORK.BK,2021-12-31,22.3816005931928,0.06273833664440422,0.10810255335410958,1.10771,1.90867,0.35744,0.8069688835201597,0.4298334917182359,-0.37713539180192385,11.91511,10.07797,9.88561,21.837954437076117,2.6054165972208017,0.3284334286807249,19.30311,14.78753,0.07128033383959025,0.41738366423703394,0.016136141748434092,-0.06693993494337791,-0.6061784514503064,0.2744484310150654,0
WORK.BK,2020-12-31,22.363059676163953,0.02966059980936041,0.05568124132944411,1.64566,3.08936,0.31335,0.9212510780062495,0.3890078074276005,-0.5322432705786491,12.60463,8.18938,7.93638,15.799560329580919,1.9665321371702436,0.2044903687026253,7.87489,6.96997,0.03392895437829188,0.46320109684773497,0.024327847711425047,-0.015400692829040885,0.47996610916165183,0.3369921040929216,0
WORK.BK,2019-12-31,22.33647237119626,0.029679248910153968,0.05992869513348398,2.30957,4.66352,0.24634,0.911904139552351,0.3669359590233847,-0.5449681805289663,10.45047,7.07498,6.74504,15.137317757042403,1.769452032020358,0.06924657684035794,8.80959,5.37428,0.03322229556417581,0.49654829292087327,0.041164942409665665,0.2636799880530456,0.6476960622315031,0.30190523487534476,0
WORK.BK,2018-12-31,22.55045075638784,0.05640917324485547,0.13790061883290114,1.81531,4.43778,0.22815,0.8468674595478425,0.37924456969479464,-0.46762288985304784,26.84033,2.19919,2.10159,19.771811300474944,1.0238946928523365,0.12485755758270707,15.31325,9.75605,0.07747876913157241,0.5826273019325621,-0.09584043618159412,0.2967982897031478,-3.8837054707704435,0.23893313412202044,0
WORK.BK,2017-12-31,22.58700046404355,0.1409004750885506,0.33942278715162477,2.62912,6.33344,0.20699,0.6686298268139651,0.5480136775596999,-0.12061614925426521,31.0859,2.16567,2.02851,10.271819059977082,1.1615898879360311,0.30270463374816053,33.13702,23.58192,0.20485081309073136,0.5848820986034493,-0.07029127581018768,0.07184237858921905,-0.23927799200565159,0.22313238461254492,0
WORK.BK,2016-12-31,22.413805310609174,0.03744425139241269,0.11766074425992641,1.56328,4.91227,0.15398,0.862887562230577,0.4358010028509907,-0.42708655937958634,44.92285,1.80392,1.71531,17.75155605012845,0.9179048249203955,0.09566954385755122,13.71124,7.61281,0.06812828493592937,0.6814842527035578,-0.08701407862207514,-0.3077084565377317,0.041047152174252366,0.308594708542178,0
WORK.BK,2015-12-31,22.44395110576009,0.027040731055670685,0.08582694477758632,0.83475,2.64948,0.14571,0.8707587101854033,0.4346630289353254,-0.4360956812500779,50.13436,1.59878,1.55642,29.494053991389098,0.6173034962261696,0.08073916087288799,12.92413,6.20919,0.054582070534704534,0.6814997030006145,-0.11052728261262795,-0.08749472487375187,0.309097879386105,0.31379404258962595,0
WORK.BK,2014-12-31,22.33829388977595,-0.002918510368958211,-0.011194696379982792,1.55451,5.96273,0.17034,1.020547326216048,0.3015269523901876,-0.7190203738258603,65.91963,1.30187,1.22424,18.344422054796635,0.586977836591308,-0.0164459281987737,-2.05473,-0.71485,-0.00885204773663691,0.7341025243860482,-0.10989410577678203,-0.15651225150958215,-0.10542128459620026,0.32207427860623555,0
WORK.BK,2013-12-31,21.5555490717457,0.10746874912192464,0.22682886744891886,3.53356,7.45811,0.12542,0.8425545705684236,0.3815485232009875,-0.4610060473674361,33.19164,1.60898,1.48898,16.50339995842485,0.28249159803745666,0.15278058117442161,15.74454,11.39729,0.1679173023609782,0.5255596220176052,0.05390749077627284,0.05582191572482098,-1.2242502637957113,0.2326566373300445,0
WORK.BK,2012-12-31,21.315661729845626,0.22516945034240088,0.43267691853416695,4.85927,9.33738,0.17508,0.7429977596738038,0.4724335995023215,-0.2705641601714823,21.75753,3.01066,2.72954,12.825935311856338,1.3351725203955362,0.25596498188772915,25.70022,19.06017,0.2975175665189724,0.4787603713475126,0.1373641943430081,-0.014355911275942046,1.0046690121847477,0.22737583559880184,0
WORK.BK,2011-12-31,21.12488952656515,0.22039717000580028,0.3662075450405308,5.07418,8.43115,0.25498,0.7365357533469051,0.46794118136710267,-0.2685945719798025,19.47492,3.67104,3.36153,12.877097115992463,1.408604883840605,0.2628965566121047,26.34642,17.94659,0.2812817981174682,0.3971593704103642,0.16576967159633763,-0.1410060669672739,-0.0028047098836593287,0.22099566454244582,0
WORK.BK,2010-12-31,20.9894035339387,0.14746484951192565,0.27035547147995603,7.98676,14.64257,0.22433,0.7954298673704633,0.42884081989464345,-0.3665890474758199,15.09395,3.72114,3.17627,7.0787735553483895,1.2106005483808726,0.205749103530197,20.45701,14.89762,0.179676587344666,0.44880450428472346,0.14470042527835925,-0.2961067701076059,-0.2377035251148616,0.259790552492852,0
WORK.BK,2009-12-31,20.85230762412549,0.07007648619817995,0.1489310638056355,4.79075,10.1816,0.16506,0.8874521941742618,0.360716919443317,-0.5267352747309448,7.34822,4.51313,4.05362,11.777037122430082,0.8993324449258391,0.11396470081925222,11.25478,7.94011,0.07823289158961004,0.5240384851682666,0.15309919477249515,-0.22261809968671165,-0.07750695216565129,0.28280030880556656,0
WORK.BK,2008-12-31,20.872677435618087,0.15006274544943501,0.33593150322973603,4.1143,9.2103,0.17421,0.8017075591417647,0.441661014815673,-0.3600465443260918,11.66611,3.82909,3.47642,14.124139230441642,1.4981093474978844,0.19829244085823514,19.82924,14.41826,0.17762537996245314,0.5532936208521936,0.1309204286923902,0.20354019091179354,-0.1272677817375979,0.26499088276432836,0
WORK.BK,2007-12-31,20.933464361779322,0.2093355906324787,0.45278520819383045,4.32904,9.36355,0.18798,0.7276221710546248,0.4948185233435332,-0.23280364771109158,14.51185,3.18587,2.88756,12.486305857685755,1.670002513053919,0.2723778289453752,27.23778,19.56433,0.25202504795524305,0.5368503545196904,0.09272377611893125,0.09248948483719799,-0.2473672407589338,0.2430249644014906,0
WORK.BK,2006-12-31,20.960118191752866,0.24608563082065632,0.5356219062700738,3.808,8.28836,0.17566,0.6765950459927679,0.534891499833899,-0.14170354615886882,19.59686,2.34445,2.15014,12.620635348239635,1.366140242085511,0.32340495400723207,32.3405,23.81566,0.3132976153041675,0.5384327056769992,0.04785070711948828,-0.00820659254097611,-0.47000367087943784,0.22537639992515912,0
WORK.BK,2005-12-31,20.86539887908492,0.26185490097420905,0.3687224540452853,4.08968,5.75875,0.17403,0.6367015400029521,0.5673132919743616,-0.06938824802859048,16.78346,4.23136,3.98768,10.259868909488153,1.738830194140633,0.3632984599970479,36.32985,27.00243,0.3209417899069332,0.2861823670764186,0.07691913978121503,-0.14631389634539826,0.4622107884364848,0.21734929843315995,0
SNC.BK,2024-12-31,23.351370645145405,-0.006624261352382738,-0.01327023349943528,10.01689,20.06661,0.07902,0.9865270431557623,0.31258088704771747,-0.6739461561080449,64.82619,1.09014,0.87138,4.3274740118111605,0.21417854267422892,-0.008224859981824135,1.3473,-1.05049,-0.019217456094819358,0.500818026098438,-0.037750170727605704,6.811450514601625,-6.895604227051778,0.06032496583514463,0
SNC.BK,2023-12-31,23.182729872586087,-0.0004394756150738521,-0.0015717611650220727,5.36583,19.19061,0.09349,0.9934369030611973,0.35681526127293184,-0.6366216417882654,57.52352,0.96982,0.78371,9.562469668640345,0.26523581615745573,0.0011375036673523563,0.65631,-0.05509,-0.001056414498129411,0.7203928784767497,-0.10218708919304285,0.068773979794295,1.2868482742100489,0.06373529470524208,0
SNC.BK,2022-12-31,23.337533326943117,0.05498929533050846,0.10020604856356154,13.33,24.29103,0.18516,0.9579665252224066,0.6852498751174411,-0.27271665010496554,61.49018,1.16667,0.88328,3.2972105239347225,0.21018541059136983,0.04641002724590401,4.20335,3.93792,0.1469509883343616,0.4512377634007962,-0.10676253992487598,1.0434773106668547,0.2197003680660654,0.02964979561889695,0
SNC.BK,2021-12-31,23.358511571510913,0.046612463738385984,0.07619416957627319,24.09895,39.39289,0.16703,0.9470132440202447,0.07794435773818698,-0.8690688862820577,64.78962,1.12336,0.68084,4.224191140360402,0.11372373631507728,0.04856702115439545,5.29868,4.22199,0.1358487141012738,0.38824106886911885,-0.09985347537046996,-0.1926080534576773,-0.04488641222382217,0.03542075928341245,0
SNC.BK,2020-12-31,22.773503086241156,0.05310578682014879,0.10614846199903229,18.12472,36.22789,0.15895,0.9477865679101534,0.08864564607523925,-0.8591409218349142,53.94729,1.186,0.75634,5.798858084150157,0.1811494824900826,0.04724030705525512,5.22134,4.60485,0.11847749307571898,0.4997027199448925,-0.08049158409274973,-0.41806313832999453,-0.5509224625325441,0.04962612495406354,0
SNC.BK,2019-12-31,22.409086984544842,0.13457770141290926,0.29831512047295067,10.13397,22.46372,0.15505,0.9511263260702947,0.10394075694938706,-0.8471855691209076,37.04215,1.32755,1.02934,10.855220026908269,0.25729854393634366,0.1249464227493631,4.88737,10.96205,0.22516401185220644,0.5488740188578142,-0.04373786247616049,-0.26058016942458295,-0.6225641241527811,0.06547494702173799,0
SNC.BK,2018-12-31,22.296186673097065,0.09064647630465796,0.2016335506618644,5.43428,12.08798,0.18247,0.9182625092081717,0.13399978714512348,-0.7842627220630481,38.59952,1.3955,1.22681,21.483505632830898,0.7013459547742333,0.07409446489486138,8.17375,6.72391,0.1566819328967677,0.5504395175946172,-0.055056944705324455,-0.019120962017412313,0.1244044877172199,0.06660696430325526,0
SNC.BK,2017-12-31,22.30418520995194,0.08434125197933365,0.1981452427730911,6.52411,15.32728,0.104,0.9401374682869602,0.1171252696064605,-0.8230121986804997,41.68909,1.42337,1.20521,20.960344279423715,0.4961283593599382,0.054531441637332985,5.98625,5.44527,0.15456933608605575,0.5743463188974047,0.02260710492709054,0.15815219266095615,-1.4139106139235695,0.06069784795575367,0
SNC.BK,2016-12-31,22.375735339601203,0.07461548264405525,0.17593976732539593,8.13011,19.17041,0.07756,0.9408731220553952,0.12738605993967198,-0.8134870621157232,47.68397,1.04065,0.84115,15.15957241743298,0.18743878140286785,0.0564554341942606,5.91269,5.28284,0.15483376138198995,0.5759032549698904,-0.06099475149188683,-0.020478020256199936,-3.898153224002134,0.0754986443492128,0
SNC.BK,2015-12-31,22.143623305724446,0.0992441618167113,0.22395451307085062,6.7976,15.33948,0.09138,0.9452824454393537,0.11168323784486392,-0.8335992075944898,40.55738,1.30013,1.1007,25.703742399747778,0.48965847690735387,0.05376365110188013,5.47176,5.04569,0.17310236677245747,0.5568557183515465,0.01091809269098474,0.10412476959721295,-1.1419218733922702,0.06150126680454101,0
SNC.BK,2014-12-31,22.15014287563254,0.09041109503904125,0.19492745899478015,6.74103,14.53374,0.08377,0.9422356399388081,0.1109569092341539,-0.8312787307046542,44.52336,1.25111,1.06928,23.443620696134605,0.42593359002153997,0.0546114429725157,5.77644,5.0862,0.1699214671779387,0.5361808156465923,0.009326451550923182,-0.09034826588927691,-0.14019280561286607,0.057800947994727285,0
SNC.BK,2013-12-31,22.063778680103436,0.1125758311383165,0.2534028393824548,6.47175,14.56761,0.09748,0.9334852598596172,0.1186382046217838,-0.8148470552378334,44.8811,1.03002,0.87997,25.500634985899676,0.34790900665760544,0.06324629033207066,6.65147,6.0121,0.21080405925583937,0.5557436080327083,-0.08453440017542956,-0.0337641229682063,-9.313990872184327,0.05803184619383866,0
SNC.BK,2012-12-31,22.086844686298406,0.12736343176919263,0.2387665475218837,5.85959,10.9849,0.14768,0.9319376595153441,0.11000057548340268,-0.8219370840319414,48.30714,1.21775,1.08398,29.70823466520358,0.47156595973121074,0.06702665772852523,6.80623,6.51164,0.25374349654867,0.46657757089058144,-0.05229615959775082,0.06893966597313828,-0.3669270444658794,0.046110797525546865,0
SNC.BK,2011-12-31,21.8505790007185,0.1673070928927374,0.29456081235236875,7.0075,12.3374,0.12665,0.931429572512979,0.10276586912900869,-0.8286637033839702,37.29841,1.61841,1.41874,34.52117074963253,0.5299565758477228,0.07033178719315145,6.85704,6.20543,0.266392021364495,0.43201170733941324,-0.037625044992386225,0.08837722259001213,-0.43193458794448814,0.03630672197309625,0
SNC.BK,2010-12-31,21.96941246968529,0.10944783761306227,0.1654394972651369,7.63187,11.53621,0.25436,0.9430995604462855,0.08943835485376127,-0.8536612055925243,48.00677,1.5283,1.35199,28.30152520783557,0.43857741378497284,0.057568229402625626,5.69004,4.61398,0.210505428912056,0.3384419112585986,-0.02573374795509776,-0.009173698267802455,-0.22974462974401677,0.03423915666450406,0
SNC.BK,2009-12-31,21.653156861343064,0.053979775094815045,0.09021961575209476,7.05242,11.78713,0.15416,0.9735606174130077,0.061866759205977666,-0.9116938582070301,32.8945,2.00043,1.76464,25.724371197383597,0.31289022558706614,0.02686757108719039,2.64394,2.79134,0.08047742747775224,0.40168471518277643,0.020689249624965322,-0.40579137893962136,-1.5859946229841275,0.037915960417480694,0
SNC.BK,2008-12-31,21.77853211511084,0.033864185411836785,0.05246589660093171,14.21657,22.02577,0.17892,0.959355763953528,0.09043685074748978,-0.8689189132060382,38.10693,1.7954,1.39995,8.95578898397424,0.41036388934882195,0.042461577331875416,4.06442,2.41922,0.05479766103216729,0.35454861908839647,-0.035794746478971295,-0.17946526418309816,-2.961211052640824,0.05197228032315253,0
SNC.BK,2007-12-31,21.818585377130105,0.06893862423740978,0.10073768549039347,10.20184,14.9076,0.40524,0.8992395184895385,0.17420351140095414,-0.7250360070885844,38.31194,2.24104,1.90695,7.34154840697724,0.2235052919324315,0.08967848416978678,10.07605,7.60098,0.11176232667936808,0.31566201961247276,-0.026265008504624203,-0.3255928056362448,-0.2362465841348258,0.07827863623658998,0
SNC.BK,2006-12-31,21.12024033495715,0.10976670759044131,0.19963608705541114,9.618835,18.679903333333336,0.15024,0.889549786540322,0.1880533332285156,-0.7014964533118064,62.51118,0.99845,1.1252366666666669,2.366910911503302,0.2945220615616404,0.1050563583665925,11.04502,8.02141,0.29285574623880434,0.4501660035042943,-0.15109613411523293,-0.2495189836450752,1.8614648059488643,0.08581968368955804,0
SNC.BK,2005-12-31,20.760017157504087,0.11016786593858892,0.19707725865829792,9.618835,18.679903333333336,0.21169,0.8674991035174998,0.2295136132237824,-0.6379854902937174,53.79065,1.22705,1.1252366666666669,1.4094805820795184,0.16983371665182057,0.12792609539200164,13.25009,8.94854,0.24485511189569256,0.4409914838038046,-0.10824967347351883,-0.37246244863726297,-0.5002758890747927,0.12004487893179999,0
AMATA.BK,2024-12-31,24.89674368750715,0.05348521276063468,0.16459081675368414,19.89529,61.22406,0.03884,0.7518053006476759,0.8449371713951803,0.09313187074750438,56.74819,1.07924,0.41849,0.17670630433658624,0.5083806657398968,0.2685205452098215,24.81947,23.59061,0.1579927316235333,0.6664992143746157,-0.0654939454930788,10.527876004334434,36.8732054816477,0.09825467881195987,0
AMATA.BK,2023-12-31,24.776581575343883,0.04273702733128135,0.12121343238481751,26.26767,74.502,0.03529,0.7308298878674014,0.7601009392111642,0.029271051343762722,55.32566,1.32303,0.33735,0.1509268479898055,0.5580586968999356,0.3087420122436165,26.91701,25.86097,0.12053908243729235,0.6378285798747944,0.020557407858302353,-0.3536330317636831,-1.2783437385171716,0.1325312873144799,0
AMATA.BK,2022-12-31,24.5873341219418,0.06637042183616806,0.27593535921809925,16.51705,68.66974,0.02424,0.6564962232127565,0.6488511998597438,-0.007645023353012695,48.77189,1.31845,0.41307,0.2900310751802555,0.3084562159947293,0.5581606002486387,34.35038,48.65065,0.16255510397747228,0.7508263587035813,0.003910628301955269,-0.31681651569643676,-0.842569432153572,0.152597540874111,0
AMATA.BK,2021-12-31,24.54033741019261,0.04313840967181161,0.15793014666377275,17.40485,63.71934,0.03824,0.6860785121764893,0.4790440891495056,-0.20703442302698377,51.59881,1.53423,0.55663,0.33550279669069416,0.25070412488589455,0.45383893121313185,31.39215,38.48563,0.11067602604203247,0.7201388093359473,0.02921230925547567,-0.21608460410627284,6.1270357626501095,0.1632568861103667,0
AMATA.BK,2020-12-31,24.41767136912658,0.03485439522565643,0.13591018478007227,18.43836,71.89799,0.01389,0.6652197028156687,0.5278727825965581,-0.1373469202191106,53.37704,2.65887,0.74719,0.26752338605655124,0.27360711174992053,0.3726031865637117,33.47803,33.3605,0.08958863210334576,0.7390803287433101,0.10068287841462516,-0.17550828805746088,2.0487130423263418,0.20115516362569807,0
AMATA.BK,2019-12-31,24.317763317152114,0.060115060881479776,0.2140780728013195,19.79175,70.48117,0.02859,0.6474441459620279,0.5214441585647496,-0.12599998739727833,53.35805,1.97342,0.58253,0.3928978956211287,0.458464342990502,0.423081250960654,35.25559,36.99576,0.15568188580950776,0.719190947046356,0.07572536951173124,0.40739747967464357,-0.31939323350862503,0.1780829329613884,0
AMATA.BK,2018-12-31,24.220422668500536,0.040154648292219916,0.12884810880579178,23.21906,74.50523,0.03379,0.7462819728999642,0.5369865407852955,-0.20929543211466878,52.85156,2.66175,0.67861,0.2629195407775335,0.5160322355685648,0.3757030161475713,25.3718,30.45524,0.10225466171697387,0.6883567119115144,0.13220829344950227,-0.26384720019950036,0.5839548264892058,0.23547547485185763,0
AMATA.BK,2017-12-31,24.10015923909058,0.05930005107516664,0.17264467230901934,23.53782,68.52741,0.03933,0.6339620871099042,0.5544261462518397,-0.0795359408580645,48.86789,4.63801,1.4597,0.29037198322710434,0.49862612518929145,0.44958297829421623,36.60379,38.65929,0.13828819754033664,0.6565196580811681,0.18372125321720503,0.03156756571594399,0.23217092314416554,0.1920195808081998,0
AMATA.BK,2016-12-31,24.004015444187385,0.05104759913691857,0.13286594714775082,28.73425,74.78908,0.04075,0.6441590731829829,0.5538860093168301,-0.09027306386615276,46.45693,1.74293,0.43941,0.2584024010413959,0.2725712460659841,0.3753967390942092,35.58409,30.67078,0.1136331045334251,0.6157962199287064,0.08465323845362024,-0.014413890131497187,-0.5814672392901779,0.18527485498730983,0
AMATA.BK,2015-12-31,23.96003667327793,0.0743629681305758,0.16681890647501513,29.68472,66.59191,0.09941,0.6992139843143697,0.46956973467394447,-0.2296442496404252,46.95569,2.22653,0.74384,0.3591408835071206,0.22136616893936148,0.4474238728203722,30.0786,36.99877,0.16943868821834518,0.5542293754232628,0.11220664962182081,0.15563108047939522,0.2684556303292345,0.19001379946912286,0
AMATA.BK,2014-12-31,23.820506610738715,0.11564463310663622,0.24461950035096017,36.15232,76.47188,0.04198,0.5980067956629568,0.5181055392891865,-0.07990125637377034,44.82006,2.48497,0.58467,0.44237690492903986,0.6435389338553061,0.3961215256804573,40.19932,34.84567,0.2531056455632931,0.5272468754914522,0.19228625736937838,0.4361839897672528,0.4905018358558335,0.1387275470639972,0
AMATA.BK,2013-12-31,23.823504106159987,0.08685654432161503,0.2253604208012514,26.9144,69.83287,0.05086,0.6592258617124722,0.4797138701838154,-0.17951199152865682,54.09906,1.49936,0.45231,0.6237513844846022,0.46703663104490123,0.31926505074479816,34.07741,26.91835,0.23184729839440218,0.6145882936639746,0.04043022367770543,-0.024832626528746737,-0.7891082001553046,0.17321419553904457,0
AMATA.BK,2012-12-31,23.768458821850434,0.08536332347824274,0.19751104241924763,31.90874,73.82947,0.0849,0.5977957495051287,0.5019857248052338,-0.09581002469989483,57.61788,1.46767,0.3841,0.4168780722503492,0.5005562455866921,0.3756890895749801,40.22043,31.95909,0.24319524236834067,0.5678048050749186,0.04099599365244119,-0.2165396619119675,-0.04031344618695709,0.16311578200129057,0
AMATA.BK,2011-12-31,23.603766080036674,0.058544378188900945,0.1394355648770564,31.67748,75.44648,0.08115,0.6358980711871316,0.48236144429758626,-0.15353662688954534,58.12963,1.33909,0.32879,0.33445528907081956,0.3275775350518327,0.3450963411132208,36.41019,28.60376,0.1629107180347985,0.5801331013323545,0.01975220427464927,-0.3500798230272638,-0.5913523533951386,0.16999572752061412,0
AMATA.BK,2010-12-31,23.398292028668322,0.053692153839559616,0.13964810542295603,29.08738,75.65346,0.07265,0.6596639100689335,0.4627110260259232,-0.1969528840430104,55.6207,1.24038,0.30199,0.38772978312687345,0.5186960576643385,0.31260897478877897,34.03361,25.57909,0.13732906570943906,0.6155182078772875,-0.0012211087826685715,-0.16492116378396082,-1.0503387630707322,0.16570945950614854,0
AMATA.BK,2009-12-31,23.319432942913814,0.035301920267463774,0.08165766545430748,30.08194,69.58321,0.07237,0.6801173527407343,0.3518330173532608,-0.3282843353874734,53.53776,2.31326,0.70362,0.3269380120844497,0.3473761327735488,0.25442944739799306,31.98826,23.26559,0.08580175776826539,0.5676839391493824,0.16803444751339214,-0.33194770955328634,-128.17328853984134,0.2191957469171318,0
AMATA.BK,2008-12-31,23.237682056048826,0.1089456448107322,0.2155467027032974,37.09982,73.40122,0.04466,0.5370800455212538,0.5447123733979596,0.007632327876705848,54.81335,1.84214,0.48999,0.3831487087123193,0.44263106857661333,0.40478257814400564,46.292,34.89447,0.27531580810766404,0.49456130182284824,0.1779171513186283,0.8961162923654056,-0.024301730103509,0.1276323304578305,0
AMATA.BK,2007-12-31,23.00102795253296,0.116315309898258,0.22949283886031036,34.08566,67.25181,0.04887,0.6292458325389705,0.49552008707810036,-0.1337257454608701,50.16857,1.92031,0.62887,0.6546370536916305,0.6721525510366751,0.3159716715271886,37.07542,26.29713,0.2658972148349079,0.4931636626402195,0.19402874857613858,0.11814368129670672,-0.1392625582863617,0.14422417080881447,0
AMATA.BK,2006-12-31,22.945764646317503,0.09737619316761728,0.17853141190133934,39.03138,71.5609,0.06308,0.6081845774036443,0.5387083228102056,-0.06947625459343865,53.34011,2.39132,0.68007,0.4283939446088255,0.31871309058040026,0.33150198532191805,39.18154,26.86403,0.24137707860630356,0.4545710912686354,0.2542665963336019,-0.2245520427312394,0.2400028346345584,0.16934160837227513,0
AMATA.BK,2005-12-31,22.779827493926458,0.15379473104047697,0.30204941894783166,30.66685,60.22901,0.08976,0.6292231979192155,0.4812612695151228,-0.14796192840409278,46.14802,2.10381,0.83671,0.9397861336787534,0.9313887698446459,0.34606875345149585,37.07768,27.68165,0.3297183487088766,0.4908292438495319,0.17738522598493242,0.29838140596956486,-0.40903393049944314,0.1334480935312494,0
NOBLE.BK,2024-12-31,24.02849803086337,0.01569568009216489,0.018219683487503115,60.98429,70.7911,0.04633,0.9127132279466841,0.74157436515104,-0.1711388627956441,76.83874,2.42034,0.70695,0.17094724470793243,0.22309724243653062,0.06409682762866135,8.72868,3.89077,0.0679696526238787,0.11413429392369763,0.4592119715002842,1.5309622393983977,8.023738051395043,0.13057145567590417,0
NOBLE.BK,2023-12-31,23.99165889627104,0.03466742323841755,0.0392178813054635,59.7194,67.55818,0.09593,0.8329966119424517,0.6861761599110051,-0.1468204520314466,75.42411,3.36072,1.09028,0.18111886691364842,-0.24697338866580643,0.10439222358954714,16.70034,10.05839,0.1411721679218543,0.09318143136229963,0.5250060538872741,-0.17652643987889816,0.10192510336316118,0.11270973346811447,0
NOBLE.BK,2022-12-31,23.836625368468518,0.02022639061941616,0.022882524679878984,62.39796,70.59207,0.07619,0.8942364606887069,0.6541312424148361,-0.2401052182738707,73.58609,2.44583,0.71927,0.20241324534472463,-0.10598620017021894,0.05481012063547975,10.57635,5.53886,0.07658772880055184,0.10979654714238594,0.44633353427981903,-0.09265051206100472,-0.2719436386187045,0.16785155703803512,0
NOBLE.BK,2021-12-31,23.732892512723975,0.04595125674500798,0.05490770527236865,68.99599,82.44413,0.0684,0.8316525613938758,0.3303531801828446,-0.5012993812110311,72.24969,2.32299,0.40782,0.3267526891636752,-0.14347990456193005,0.1352455480257958,16.83474,13.64898,0.16561547308688884,0.1425837758384478,0.4082209976440144,-0.1689089289930783,-0.17551033698039897,0.2367256148941881,0
NOBLE.BK,2020-12-31,23.67806233450728,0.09784792483514812,0.1160357174979368,70.66138,83.79578,0.09587,0.7655535190635182,0.3885599751504923,-0.37699354391302586,69.45745,2.80746,0.45493,0.48330614639790964,0.7062941677313258,0.22250294890956432,23.44465,17.51867,0.3204109197500762,0.1372527757262249,0.4470293271679485,0.5705107571103918,0.03664064349551133,0.164422605796526,0
NOBLE.BK,2019-12-31,23.79739834281871,0.1419841226715917,0.1564313726595158,74.19124,81.74039,0.07706,0.7432255498033832,0.3695308107836525,-0.37369473901973066,74.66852,2.25405,0.41158,0.5859835377895566,0.9092991304627477,0.25639554418059063,25.67745,20.59044,0.5605719862539994,0.06723396826538376,0.42628319432746087,0.39107520694420295,0.07445731170805825,0.11895078143863165,0
NOBLE.BK,2018-12-31,23.979541481146523,0.038030974972200114,0.04219345806078076,79.92682,88.6748,0.06026,0.7825226755061458,0.4394773053061533,-0.3430453701999925,69.37331,2.64487,0.29954,0.1372303813833087,0.042045659509068606,0.17645500840108563,21.74773,19.43515,0.12418535182939787,0.09865233332106786,0.49424396167132983,-0.6595297375396378,0.39106338846206246,0.23167974996692217,0
NOBLE.BK,2017-12-31,23.861825531317795,0.09560588437740448,0.10417084006104241,84.37448,91.93326,0.04001,0.6969541474544125,0.4209410011504993,-0.27601314630391316,69.48924,2.87528,0.23194,0.28788123107323615,0.22269776349402107,0.279105236582638,30.30459,22.79203,0.3133769301913971,0.08222028044142687,0.5568106008214809,0.9055863158928796,0.0014810486913690024,0.11953801995523541,0
NOBLE.BK,2016-12-31,23.870386695711126,0.029317999412431663,0.03129352253931266,85.79361,91.57461,0.04391,0.7539766437534837,0.43759877779480255,-0.3163778659586811,80.94908,1.96993,0.16597,0.12684513458736713,0.001995536035672027,0.18966725766620893,24.60234,15.15137,0.1539117650990626,0.06312881921168302,0.4155173103016344,-0.5347365326715354,-0.2473385158268293,0.19325248324869035,0
